,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202203180BRK,BRK,BRK,POR,"Barclays Center, Brooklyn, New York",none,2022-03-18 19:30:00,2022-03-18 21:30:00,"['Jacyn Goble', 'Ashley Moyer-Gleich', 'James Williams']",17732,0,34,28,39,27,[],128,-1,2.0,"['curryse01', 'duranke01', 'dragigo01', 'brownbr01', 'drumman01', 'claxtni01', 'millspa02', 'thomaca02', 'johnsja01', 'edwarke02', 'sharpda01', 'griffbl01']","[36, 34]",0,1056784780,88065398.33,70,33,42,26,22,[],123,-2,2.0,"['hartjo01', 'willibr03', 'watfotr01', 'winslju01', 'eubandr01', 'dunnkr01', 'ellebcj01', 'mclembe01', 'blevike01', 'johnske07', 'browngr01', 'hugheel01']","[26, 42]",1,132744483,11062040.25,68
202203180CLE,CLE,CLE,DEN,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",none,2022-03-18 19:30:00,2022-03-18 21:30:00,"['Scott Foster', 'Michael Smith', 'Leon Wood']",19432,0,31,21,26,29,[],119,-1,2.0,"['garlada01', 'markkla01', 'mobleev01', 'okorois01', 'stevela01', 'loveke01', 'leverca01', 'goodwbr01', 'windldy01', 'brownmo01', 'nembhrj01', 'davised01', 'osmande01']","[39, 30]",1,443146976,34088228.92,69,29,34,24,20,[],116,2,2.0,"['jokicni01', 'bartowi01', 'gordoaa01', 'greenje02', 'morrimo01', 'hylanbo01', 'riverau01', 'greenja01', 'couside01', 'forbebr01', 'campafa01', 'howarma02', 'reedda01']","[42, 28]",0,579775731,44598133.15,70
202203180HOU,IND,HOU,IND,"Toyota Center, Houston, Texas",none,2022-03-18 20:00:00,2022-03-18 22:00:00,"['Ray Acosta', 'Pat Fraher', 'Jonathan Sterling']",13748,0,32,24,39,23,[],118,-3,2.0,"['greenja05', 'woodch01', 'porteke02', 'mathega01', 'tateja01', 'schrode01', 'sengual01', 'martike04', 'chrisjo01', 'nixda01', 'nwabada01', 'fernabr01']","[17, 52]",0,150890955,12574246.25,69,28,33,22,38,[],121,-2,3.0,"['halibty01', 'brogdma01', 'brissos01', 'hieldbu01', 'bitadgo01', 'washidu02', 'taylote01', 'stephla01', 'smithja04', 'anderju01', 'sykeske01']","[23, 47]",1,204720993,18610999.36,70
202203180MIA,MIA,MIA,OKC,"FTX Arena, Miami, Florida",none,2022-03-18 20:00:00,2022-03-18 22:00:00,"['John Butler', 'Marc Davis', 'J.B. DeRosa']",19600,0,27,42,34,17,[],120,1,3.0,"['vincega01', 'lowryky01', 'adebaba01', 'robindu01', 'tuckepj01', 'strusma01', 'herroty01', 'martica02', 'morrima02', 'highsha01', 'yurtsom01', 'guyky01', 'smartja01', 'hasleud01', 'dedmode01']","[46, 24]",1,510842033,34056135.53,70,26,28,25,29,[],108,-7,2.0,"['pokusal01', 'gilgesh01', 'bazleda01', 'wiggiaa01', 'sarrol01', 'krejcvi01', 'manntr01', 'robyis01', 'maledth01', 'waterli01', 'willike04', 'favorde01']","[20, 49]",0,170012622,14167718.5,69
202203180NYK,NYK,NYK,WAS,"Madison Square Garden (IV), New York, New York",conference,2022-03-18 19:30:00,2022-03-18 21:30:00,"['Eric Dalen', 'Eric Lewis', 'Phenizee Ransom']",19812,0,22,32,21,25,[],100,1,2.0,"['barrerj01', 'randlju01', 'fournev01', 'robinmi01', 'burksal01', 'quickim01', 'grimequ01', 'simsje01', 'toppiob01', 'gibsota01', 'arcidry01', 'mcbrimi01']","[29, 40]",0,397532512,33127709.33,69,28,19,19,31,[],97,-5,2.0,"['caldwke01', 'kuzmaky01', 'kispeco01', 'porzikr01', 'netora01', 'avdijde01', 'hachiru01', 'gaffoda01', 'smithis01', 'satorto01', 'bryanth01', 'gillan01']","[29, 39]",1,353942048,29495170.67,68
202203180PHI,PHI,PHI,DAL,"Wells Fargo Center, Philadelphia, Pennsylvania",none,2022-03-18 19:00:00,2022-03-18 21:00:00,"['Kane Fitzgerald', 'Derek Richardson', 'Ben Taylor']",21428,0,26,32,26,27,[],111,1,2.0,"['hardeja01', 'embiijo01', 'maxeyty01', 'harrito02', 'thybuma01', 'greenda02', 'niangge01', 'jordade01', 'miltosh01', 'brownch02', 'joeis01', 'korkmfu01', 'reedpa01', 'millspa01']","[42, 26]",0,1074712179,76765155.64,68,27,26,23,25,[],101,3,2.0,"['dinwisp01', 'doncilu01', 'finnedo01', 'brunsja01', 'poweldw01', 'greenjo02', 'klebima01', 'ntilila01', 'bertada01', 'chrisma01', 'brownst02', 'burketr01', 'marjabo01']","[43, 26]",1,336698938,25899918.31,69
202203180PHO,PHO,PHO,CHI,"Phoenix Suns Arena, Phoenix, Arizona",none,2022-03-18 22:00:00,2022-03-19 00:00:00,"['Nick Buchert', 'Rodney Mott', 'Tom Washington']",17071,0,30,31,34,34,[],129,3,2.0,"['bridgmi01', 'bookede01', 'craigto01', 'payneca01', 'aytonde01', 'shamela01', 'paytoel01', 'mcgeeja01', 'wainris01', 'holidaa01', 'biyombi01', 'crowdja01']","[56, 14]",1,450574328,37547860.67,70,27,21,24,30,[],102,-2,2.0,"['derozde01', 'lavinza01', 'dosunay01', 'vucevni01', 'greenja02', 'carusal01', 'whiteco01', 'jonesde02', 'thomptr01', 'browntr01', 'bradlto01', 'thomama02']","[41, 28]",0,630399042,52533253.5,69
202203180SAC,BOS,SAC,BOS,"Golden 1 Center, Sacramento, California",none,2022-03-18 22:00:00,2022-03-19 00:00:00,"['Marat Kogut', 'Ed Malloy', 'Natalie Sago']",15313,0,26,22,31,18,[],97,-1,2.0,"['holidju01', 'sabondo01', 'mitchda01', 'lylestr01', 'barneha02', 'divindo01', 'metuch01', 'jonesda03', 'harklma01', 'jacksjo02', 'lenal01']","[25, 46]",0,404008494,36728044.91,71,32,35,25,34,[],126,1,2.0,"['tatumja01', 'brownja02', 'smartma01', 'horfoal01', 'williro04', 'whitede01', 'willigr01', 'theisda01', 'pritcpa01', 'hausesa01', 'fittsma01', 'stausni01']","[42, 28]",1,517656025,43138002.08,70
202203180SAS,NOP,SAS,NOP,"AT&T Center, San Antonio, Texas",division,2022-03-18 20:30:00,2022-03-18 22:30:00,"['Bennie Adams', 'Kevin Cutler', 'Bill Kennedy']",18354,0,10,23,24,34,[],91,1,2.0,"['murrade01', 'primojo01', 'vassede01', 'johnske04', 'poeltja01', 'landajo01', 'jonestr01', 'wieskjo01', 'colliza01', 'walkelo01']","[27, 43]",2,122851443,12285144.3,70,35,29,31,29,[],124,-1,3.0,"['mccolcj01', 'hayesja02', 'joneshe01', 'valanjo01', 'grahade01', 'hernawi01', 'marshna01', 'alvarjo01', 'wallaty01', 'murphtr02', 'clarkga01', 'johnsal02', 'templga01', 'snellto01']","[28, 41]",0,408798223,29199873.07,69
202203180TOR,LAL,TOR,LAL,"Scotiabank Arena, Toronto, Canada",none,2022-03-18 19:30:00,2022-03-18 21:30:00,"['Courtney Kirkland', 'Mark Lindsay', 'Matt Myers']",19800,0,30,25,34,27,[],123,5,2.0,"['vanvlfr01', 'siakapa01', 'barnesc01', 'trentga02', 'birchkh01', 'achiupr01', 'bouchch01', 'youngth01', 'bantoda01', 'watanyu01', 'bongais01', 'brookar01', 'champju01', 'mykhasv01']","[39, 30]",1,347461080,24818648.57,69,33,26,29,28,[],128,-3,2.0,"['jamesle01', 'westbru01', 'monkma01', 'gabriwe01', 'howardw01', 'johnsst04', 'reaveau01', 'bradlav01', 'augusdj01', 'hortota01', 'bazemke01', 'arizatr01']","[29, 40]",0,1314676366,109556363.8,69
202203180UTA,UTA,UTA,LAC,"Vivint Smart Home Arena, Salt Lake City, Utah",conference,2022-03-18 21:00:00,2022-03-18 23:00:00,"['John Goble', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",18306,0,30,41,24,26,[],121,1,2.0,"['alexani01', 'hernaju01', 'goberru01', 'onealro01', 'conlemi01', 'clarkjo01', 'butleja02', 'gayru01', 'pascher01', 'sneedxa01', 'whiteha01']","[43, 26]",1,777878598,70716236.18,69,20,14,24,34,[],92,-2,2.0,"['coffeam01', 'zubaciv01', 'jacksre01', 'morrima03', 'batumni01', 'covinro01', 'mannte01', 'harteis01', 'kennalu01', 'ojelese01', 'hoodro01', 'bostobr01']","[36, 36]",0,505371343,42114278.58,72
202203190CHO,CHO,CHO,DAL,"Spectrum Center, Charlotte, North Carolina",none,2022-03-19 19:00:00,2022-03-19 21:00:00,"['Karl Lane', 'Suyash Mehta', 'James Williams']",19279,0,35,26,41,27,[],129,3,3.0,"['ballla01', 'bridgmi02', 'roziete01', 'washipj01', 'plumlma01', 'oubreke01', 'martico01', 'mcdanja01', 'harremo01', 'thomais02', 'thorjt01', 'richani01']","[35, 35]",0,306040464,25503372.0,70,24,28,28,28,[],108,-1,1.0,"['doncilu01', 'finnedo01', 'klebima01', 'brunsja01', 'poweldw01', 'ntilila01', 'burketr01', 'greenjo02', 'brownst02', 'chrisma01', 'bertada01', 'marjabo01']","[43, 27]",1,292044305,24337025.42,70
202203190CLE,CLE,CLE,DET,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",division,2022-03-19 20:00:00,2022-03-19 22:00:00,"['Brent Barnaky', 'Nate Green', 'Zach Zarba']",19432,0,28,27,27,31,[],113,1,1.0,"['garlada01', 'mobleev01', 'markkla01', 'okorois01', 'stevela01', 'loveke01', 'leverca01', 'osmande01', 'brownmo01', 'goodwbr01', 'davised01', 'nembhrj01', 'windldy01']","[40, 30]",1,443146976,34088228.92,70,27,33,21,28,[],109,1,2.0,"['beysa01', 'cunnica01', 'grantje01', 'josepco01', 'stewais01', 'liveris01', 'olynyke01', 'leesa01', 'baglema01', 'mcgruro01', 'pickeja01', 'diallha01']","[19, 51]",2,282234840,23519570.0,70
202203190MIN,MIN,MIN,MIL,"Target Center, Minneapolis, Minnesota",none,2022-03-19 17:00:00,2022-03-19 19:00:00,"['Brandon Adair', 'Dedric Taylor', 'Josh Tiven']",17136,0,34,34,38,32,[],138,3,3.0,"['edwaran01', 'vandeja01', 'townska01', 'russeda01', 'beverpa01', 'beaslma01', 'nowelja01', 'mclaujo01', 'princta02', 'reidna01', 'knighna01', 'laymaja01', 'okogijo01', 'bolmale01']","[41, 30]",1,427112328,30508023.43,71,28,28,26,37,[],119,2,3.0,"['middlkh01', 'portibo01', 'holidjr01', 'allengr01', 'lopezbr01', 'carteje01', 'ibakase01', 'nworajo01', 'connapa01', 'matthwe02', 'antetth01', 'hillge01']","[44, 26]",0,935395962,77949663.5,70
202203190WAS,WAS,WAS,LAL,"Capital One Arena, Washington, District of Columbia",none,2022-03-19 20:00:00,2022-03-19 22:00:00,"['Curtis Blair', 'Mitchell Ervin', 'Gediminas Petraitis']",20476,0,26,32,35,34,[],127,-6,1.0,"['caldwke01', 'kispeco01', 'porzikr01', 'hachiru01', 'netora01', 'avdijde01', 'satorto01', 'smithis01', 'gaffoda01', 'winstca01', 'bryanth01', 'toddis01', 'kuzmaky01', 'gillan01', 'schakjo01']","[29, 40]",0,355495224,23699681.6,69,36,31,32,20,[],119,1,1.0,"['westbru01', 'jamesle01', 'monkma01', 'reaveau01', 'johnsst04', 'anthoca01', 'augusdj01', 'bradlav01', 'hortota01', 'gabriwe01', 'bazemke01', 'arizatr01', 'howardw01']","[30, 40]",1,1581027205,121617477.3,70
202203200ATL,NOP,ATL,NOP,"State Farm Arena, Atlanta, Georgia",none,2022-03-20 18:00:00,2022-03-20 20:00:00,"['Brett Nansel', 'Derek Richardson', 'Sean Wright']",17123,0,18,32,26,36,[],112,1,2.0,"['gallida01', 'youngtr01', 'capelca01', 'huntede01', 'huertke01', 'bogdabo01', 'wrighde01', 'okongon01', 'willilo02', 'johnsja05', 'luwawti01', 'knoxke01', 'mayssk01', 'dienggo01']","[35, 35]",1,607936477,43424034.07,70,35,25,31,26,[],117,1,2.0,"['mccolcj01', 'hayesja02', 'joneshe01', 'valanjo01', 'marshna01', 'alvarjo01', 'hernawi01', 'murphtr02', 'wallaty01', 'clarkga01', 'snellto01', 'templga01']","[29, 41]",0,389848405,32487367.08,70
202203200DEN,BOS,DEN,BOS,"Ball Arena, Denver, Colorado",none,2022-03-20 20:00:00,2022-03-20 22:00:00,"['Nick Buchert', 'Bill Kennedy', 'J.T. Orr']",19602,0,27,16,32,29,[],104,-1,2.0,"['jokicni01', 'morrimo01', 'bartowi01', 'greenje02', 'gordoaa01', 'riverau01', 'reedda01', 'hylanbo01', 'couside01', 'greenja01', 'forbebr01', 'howarma02', 'campafa01']","[42, 29]",0,579775731,44598133.15,71,33,35,30,26,[],124,2,2.0,"['brownja02', 'tatumja01', 'smartma01', 'williro04', 'horfoal01', 'willigr01', 'whitede01', 'pritcpa01', 'theisda01', 'hausesa01', 'stausni01', 'fittsma01', 'kornelu01']","[43, 28]",1,524587649,40352896.08,71
202203200GSW,SAS,GSW,SAS,"Chase Center, San Francisco, California",conference,2022-03-20 20:30:00,2022-03-20 22:30:00,"['Marat Kogut', 'Ed Malloy', 'Natalie Sago']",18064,0,22,35,27,24,[],108,-1,4.0,"['thompkl01', 'poolejo01', 'wiggian01', 'greendr01', 'looneke01', 'porteot01', 'bjeline01', 'kuminjo01', 'chiozch01', 'leeda03', 'toscaju01']","[47, 23]",1,656025392,59638672.0,70,36,27,20,27,[],110,-1,2.0,"['primojo01', 'murrade01', 'johnske04', 'vassede01', 'poeltja01', 'richajo01', 'jonestr01', 'colliza01', 'landajo01', 'wieskjo01', 'cacokde01']","[27, 44]",1,155594607,14144964.27,71
202203200HOU,MEM,HOU,MEM,"Toyota Center, Houston, Texas",division,2022-03-20 15:30:00,2022-03-20 17:30:00,"['Tony Brothers', 'Derrick Collins', 'C.J. Washington']",18055,0,21,23,27,27,[],98,-4,2.0,"['porteke02', 'greenja05', 'woodch01', 'mathega01', 'tateja01', 'martike04', 'schrode01', 'chrisjo01', 'sengual01', 'nixda01', 'fernabr01', 'nwabada01']","[17, 53]",1,150890955,12574246.25,70,30,26,28,38,[],122,-1,2.0,"['banede01', 'jonesty01', 'brookdi01', 'adamsst01', 'jacksja02', 'willizi02', 'clarkbr01', 'anderky01', 'meltode01', 'konchjo01', 'culveja01', 'tillmxa01']","[48, 23]",2,321090930,26757577.5,71
202203200IND,IND,IND,POR,"Gainbridge Fieldhouse, Indianapolis, Indiana",none,2022-03-20 15:30:00,2022-03-20 17:30:00,"['Kevin Cutler', 'Kane Fitzgerald', 'Brandon Schwab']",16067,0,35,34,25,35,[],129,1,2.0,"['anderju01', 'brissos01', 'halibty01', 'bitadgo01', 'hieldbu01', 'stephla01', 'sykeske01', 'taylote01', 'washidu02', 'smithja04', 'duartch01']","[24, 47]",0,142287951,12935268.27,71,22,26,34,16,[],98,-3,2.0,"['watfotr01', 'hartjo01', 'eubandr01', 'willibr03', 'ellebcj01', 'browngr01', 'dunnkr01', 'mclembe01', 'johnske07', 'blevike01', 'hugheel01', 'winslju01']","[26, 43]",1,132744483,11062040.25,69
202203200NYK,UTA,NYK,UTA,"Madison Square Garden (IV), New York, New York",none,2022-03-20 19:30:00,2022-03-20 21:30:00,"['Tyler Ford', 'Scott Foster', 'Aaron Smith']",19812,0,31,22,20,20,[],93,2,2.0,"['barrerj01', 'randlju01', 'burksal01', 'fournev01', 'robinmi01', 'quickim01', 'simsje01', 'grimequ01', 'toppiob01', 'mcbrimi01', 'arcidry01', 'gibsota01']","[30, 40]",0,397532512,33127709.33,70,26,34,25,23,[],108,2,2.0,"['mitchdo01', 'onealro01', 'goberru01', 'hernaju01', 'alexani01', 'clarkjo01', 'gayru01', 'whiteha01', 'butleja02', 'sneedxa01', 'pascher01']","[44, 26]",1,590734093,53703099.36,70
202203200ORL,ORL,ORL,OKC,"Amway Center, Orlando, Florida",none,2022-03-20 18:00:00,2022-03-20 20:00:00,"['Bennie Adams', 'James Capers Jr.', 'Michael Smith']",15012,0,31,14,17,28,[],90,-3,3.0,"['wagnefr01', 'cartewe01', 'anthoco01', 'hamptrj01', 'bambamo01', 'okekech01', 'harriga01', 'wagnemo01', 'fultzma01', 'brazdig01', 'lopezro01', 'schofad01', 'rosste01']","[18, 53]",0,395004032,30384925.54,71,25,18,21,21,[],85,-8,2.0,"['pokusal01', 'manntr01', 'robyis01', 'bazleda01', 'wiggiaa01', 'krejcvi01', 'maledth01', 'waterli01', 'sarrol01', 'favorde01', 'willike04']","[20, 50]",0,153047490,13913408.18,70
202203200PHI,TOR,PHI,TOR,"Wells Fargo Center, Philadelphia, Pennsylvania",division,2022-03-20 20:30:00,2022-03-20 22:30:00,"['Curtis Blair', 'David Guthrie', 'Leon Wood']",21180,0,37,17,20,14,[],88,2,2.0,"['hardeja01', 'embiijo01', 'maxeyty01', 'thybuma01', 'harrito02', 'niangge01', 'greenda02', 'jordade01', 'miltosh01', 'reedpa01', 'joeis01', 'bassech01', 'millspa01', 'korkmfu01', 'brownch02']","[43, 26]",1,1075637437,71709162.47,69,27,30,12,24,[],93,-1,2.0,"['barnesc01', 'siakapa01', 'trentga02', 'achiupr01', 'birchkh01', 'bouchch01', 'youngth01', 'brookar01', 'bantoda01', 'watanyu01', 'mykhasv01']","[39, 31]",1,280869142,25533558.36,70
202203200SAC,PHO,SAC,PHO,"Golden 1 Center, Sacramento, California",division,2022-03-20 18:00:00,2022-03-20 20:00:00,"['John Goble', 'Lauren Holtkamp-Sterling', 'Tre Maddox']",17583,0,26,33,28,23,[],124,-2,2.0,"['mitchda01', 'barneha02', 'lylestr01', 'sabondo01', 'holidju01', 'divindo01', 'jonesda03', 'metuch01', 'lambje01', 'jacksjo02', 'lenal01', 'harklma01']","[25, 47]",1,465876210,38823017.5,72,22,27,34,27,[],127,4,2.0,"['bridgmi01', 'bookede01', 'aytonde01', 'crowdja01', 'paytoel01', 'craigto01', 'shamela01', 'holidaa01', 'mcgeeja01', 'biyombi01', 'wainris01', 'payneca01']","[57, 14]",1,450574328,37547860.67,71
202203210BRK,BRK,BRK,UTA,"Barclays Center, Brooklyn, New York",none,2022-03-21 19:30:00,2022-03-21 21:30:00,"['Marc Davis', 'Mark Lindsay', 'Gediminas Petraitis']",17887,0,25,28,38,23,[],114,1,3.0,"['duranke01', 'brownbr01', 'dragigo01', 'claxtni01', 'curryse01', 'millspa02', 'griffbl01', 'johnsja01', 'thomaca02', 'edwarke02', 'drumman01']","[37, 34]",0,1054775740,95888703.64,71,28,23,24,31,[],106,3,1.0,"['mitchdo01', 'conlemi01', 'onealro01', 'goberru01', 'hernaju01', 'clarkjo01', 'gayru01', 'whiteha01', 'forretr01', 'butleja02', 'pascher01', 'alexani01', 'sneedxa01']","[45, 26]",1,820554677,63119590.54,71
202203210CHI,CHI,CHI,TOR,"United Center, Chicago, Illinois",conference,2022-03-21 20:00:00,2022-03-21 22:00:00,"['Brandon Schwab', 'Ben Taylor', 'Josh Tiven']",21778,0,30,24,30,29,[],113,-3,3.0,"['lavinza01', 'derozde01', 'vucevni01', 'carusal01', 'greenja02', 'dosunay01', 'willipa01', 'thomptr01', 'whiteco01', 'browntr01', 'bradlto01', 'thomama02', 'jonesde02']","[41, 29]",2,644889402,49606877.08,70,24,31,18,26,[],99,1,1.0,"['siakapa01', 'vanvlfr01', 'barnesc01', 'birchkh01', 'achiupr01', 'bouchch01', 'youngth01', 'brookar01', 'watanyu01', 'bantoda01', 'mykhasv01']","[40, 31]",1,321731973,29248361.18,71
202203210CHO,CHO,CHO,NOP,"Spectrum Center, Charlotte, North Carolina",none,2022-03-21 19:00:00,2022-03-21 21:00:00,"['Brandon Adair', 'Pat Fraher', 'Dedric Taylor']",13351,0,19,24,35,28,[],106,4,2.0,"['bridgmi02', 'roziete01', 'ballla01', 'washipj01', 'plumlma01', 'martico01', 'harremo01', 'oubreke01', 'thomais02', 'mcdanja01', 'richani01', 'thorjt01']","[36, 35]",1,306040464,25503372.0,71,22,27,35,19,[],103,2,1.0,"['hayesja02', 'mccolcj01', 'valanjo01', 'grahade01', 'joneshe01', 'marshna01', 'alvarjo01', 'hernawi01', 'murphtr02', 'wallaty01', 'snellto01', 'clarkga01', 'templga01']","[30, 41]",0,404917582,31147506.31,71
202203210CLE,LAL,CLE,LAL,"Rocket Mortgage Fieldhouse, Cleveland, Ohio",none,2022-03-21 19:00:00,2022-03-21 21:00:00,"['Scott Wall', 'Tom Washington', 'James Williams']",19432,0,35,27,35,23,[],120,2,2.0,"['garlada01', 'markkla01', 'stevela01', 'okorois01', 'mobleev01', 'loveke01', 'osmande01', 'leverca01', 'goodwbr01', 'brownmo01', 'nembhrj01', 'windldy01', 'davised01']","[41, 30]",0,443146976,34088228.92,71,28,39,29,35,[],131,-1,2.0,"['jamesle01', 'westbru01', 'gabriwe01', 'reaveau01', 'howardw01', 'augusdj01', 'johnsst04', 'monkma01', 'anthoca01', 'bradlav01', 'ellinwa01', 'bazemke01', 'arizatr01']","[30, 41]",1,1617546380,124426644.6,71
202203210DAL,DAL,DAL,MIN,"American Airlines Center, Dallas, Texas",conference,2022-03-21 20:30:00,2022-03-21 22:30:00,"['Ray Acosta', 'Derrick Collins', 'Sean Wright']",20077,0,23,37,26,24,[],110,-2,2.0,"['doncilu01', 'bullore01', 'finnedo01', 'brunsja01', 'poweldw01', 'dinwisp01', 'klebima01', 'greenjo02', 'ntilila01', 'brownst02', 'burketr01', 'marjabo01', 'chrisma01']","[43, 28]",1,318436660,24495127.69,71,29,25,27,27,[],108,4,2.0,"['edwaran01', 'townska01', 'beverpa01', 'russeda01', 'vandeja01', 'beaslma01', 'princta02', 'nowelja01', 'mclaujo01', 'reidna01', 'okogijo01', 'laymaja01', 'bolmale01', 'knighna01']","[42, 30]",1,427112328,30508023.43,72
202203210DET,POR,DET,POR,"Little Caesars Arena, Detroit, Michigan",none,2022-03-21 19:00:00,2022-03-21 21:00:00,"['Brent Barnaky', 'Tyler Ford', 'Jonathan Sterling']",14923,0,22,30,36,27,[],115,-1,2.0,"['hayeski01', 'cunnica01', 'beysa01', 'stewais01', 'baglema01', 'liveris01', 'leesa01', 'garzalu01', 'pickeja01', 'mcgruro01', 'olynyke01']","[19, 52]",0,156540406,14230946.0,71,29,38,29,23,[],119,-4,1.0,"['willibr03', 'eubandr01', 'winslju01', 'watfotr01', 'ellebcj01', 'mclembe01', 'dunnkr01', 'johnske07', 'browngr01', 'hugheel01', 'louzama01', 'blevike01']","[26, 44]",1,114179418,9514951.5,70
202203210HOU,HOU,HOU,WAS,"Toyota Center, Houston, Texas",none,2022-03-21 20:00:00,2022-03-21 22:00:00,"['Karl Lane', 'Suyash Mehta', 'Justin Van Duyne']",13936,0,26,25,29,35,[],115,-5,1.0,"['woodch01', 'porteke02', 'greenja05', 'gordoer01', 'tateja01', 'sengual01', 'schrode01', 'mathega01', 'martike04', 'chrisjo01', 'nwabada01', 'fernabr01', 'nixda01']","[17, 54]",1,309522045,23809388.08,71,39,24,20,14,[],97,1,2.0,"['kispeco01', 'caldwke01', 'porzikr01', 'hachiru01', 'netora01', 'avdijde01', 'satorto01', 'smithis01', 'gaffoda01', 'gillan01', 'bryanth01']","[30, 40]",0,332291870,30208351.82,70
202203210OKC,BOS,OKC,BOS,"Paycom Center, Oklahoma City, Oklahoma",none,2022-03-21 20:00:00,2022-03-21 22:00:00,"['Brian Forte', 'Jason Goldenberg', 'Rodney Mott']",15345,0,21,30,33,39,[],123,-9,1.0,"['gilgesh01', 'manntr01', 'bazleda01', 'robyis01', 'wiggiaa01', 'pokusal01', 'waterli01', 'krejcvi01', 'maledth01', 'favorde01', 'sarrol01', 'willike04']","[20, 51]",0,170012622,14167718.5,71,38,27,43,24,[],132,3,1.0,"['tatumja01', 'brownja02', 'willigr01', 'whitede01', 'horfoal01', 'pritcpa01', 'theisda01', 'hausesa01', 'nesmiaa01', 'fittsma01', 'thomabr01', 'kornelu01', 'stausni01']","[44, 28]",1,456846825,35142063.46,72
202203210PHI,PHI,PHI,MIA,"Wells Fargo Center, Philadelphia, Pennsylvania",conference,2022-03-21 19:30:00,2022-03-21 21:30:00,"['Kevin Cutler', 'Scott Twardoski', 'Zach Zarba']",21386,0,26,31,23,33,[],113,-1,1.0,"['harrito02', 'niangge01', 'maxeyty01', 'millspa01', 'thybuma01', 'miltosh01', 'korkmfu01', 'jordade01', 'greenda02', 'joeis01', 'reedpa01', 'bassech01', 'brownch02']","[43, 27]",1,669566629,51505125.31,70,32,24,22,28,[],106,2,3.0,"['adebaba01', 'lowryky01', 'butleji01', 'robindu01', 'tuckepj01', 'herroty01', 'martica02', 'strusma01', 'morrima02', 'yurtsom01', 'highsha01', 'hasleud01', 'dedmode01', 'smartja01']","[47, 24]",2,689917461,49279818.64,71
202203220DEN,DEN,DEN,LAC,"Ball Arena, Denver, Colorado",conference,2022-03-22 22:00:00,2022-03-23 00:00:00,"['Brian Forte', 'Ed Malloy', 'Natalie Sago']",16089,0,37,35,27,28,[],127,-2,2.0,"['jokicni01', 'bartowi01', 'morrimo01', 'gordoaa01', 'greenje02', 'riverau01', 'greenja01', 'hylanbo01', 'couside01', 'forbebr01', 'campafa01', 'howarma02', 'reedda01']","[42, 30]",2,579775731,44598133.15,72,27,34,27,27,[],115,-3,4.0,"['jacksre01', 'morrima03', 'coffeam01', 'batumni01', 'zubaciv01', 'mannte01', 'kennalu01', 'harteis01', 'covinro01', 'bostobr01', 'ojelese01', 'hoodro01']","[36, 37]",1,505371343,42114278.58,73
202203220MIL,MIL,MIL,CHI,"Fiserv Forum, Milwaukee, Wisconsin",division,2022-03-22 20:00:00,2022-03-22 22:00:00,"['Curtis Blair', 'John Goble', 'J.T. Orr']",17983,0,33,26,32,35,[],126,-1,3.0,"['holidjr01', 'antetgi01', 'matthwe02', 'lopezbr01', 'allengr01', 'connapa01', 'portibo01', 'ibakase01', 'carteje01', 'hillge01', 'nworajo01', 'antetth01']","[44, 27]",2,924723181,77060265.08,71,20,23,26,29,[],98,1,1.0,"['derozde01', 'lavinza01', 'vucevni01', 'carusal01', 'greenja02', 'dosunay01', 'whiteco01', 'willipa01', 'thomptr01', 'browntr01', 'jonesde02', 'bradlto01', 'thomama02']","[42, 29]",0,644889402,49606877.08,71
202203220NYK,ATL,NYK,ATL,"Madison Square Garden (IV), New York, New York",conference,2022-03-22 19:30:00,2022-03-22 21:30:00,"['J.B. DeRosa', 'Kane Fitzgerald', 'Leon Wood']",19812,0,34,24,31,22,[],111,-1,2.0,"['barrerj01', 'burksal01', 'robinmi01', 'fournev01', 'toppiob01', 'quickim01', 'gibsota01', 'simsje01', 'grimequ01', 'mcbrimi01', 'arcidry01']","[30, 41]",3,318645550,28967777.27,71,30,34,23,30,[],117,-1,2.0,"['youngtr01', 'huertke01', 'huntede01', 'gallida01', 'capelca01', 'bogdabo01', 'okongon01', 'wrighde01', 'luwawti01', 'johnsja05', 'dienggo01', 'knoxke01']","[35, 36]",0,520693927,43391160.58,71
