,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
teamData,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201804030MIL,MIL,MIL,BOS,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",26,32,21,27,[],106,-1,2.0,"['middlkh01', 'bledser01', 'antetgi01', 'hensojo01', 'snellto01', 'parkeja01', 'terryja01', 'zellety01', 'brownst02', 'muhamsh01', 'jennibr01', 'makerth01', 'wilsodj01']","[41, 36]",1,31,25,15,31,[],102,6,3.0,"['horfoal01', 'brownja02', 'tatumja01', 'allenka01', 'baynear01', 'morrima03', 'monrogr01', 'ojelese01', 'naderab01', 'yabusgu01', 'birdja01', 'silasxa01']","[53, 23]",2,conference
201804030NYK,ORL,NYK,ORL,7:30p,"Madison Square Garden (IV), New York, New York",25,20,16,12,[],73,-3,3.0,"['hardati02', 'burketr01', 'oquinky01', 'ntilila01', 'thomala01', 'leeco01', 'kornelu01', 'mudiaem01', 'hicksis01', 'dotsoda01', 'jackja01']","[27, 50]",1,27,19,22,29,[],97,-3,2.0,"['hezonma01', 'gordoaa01', 'iwundwe01', 'augusdj01', 'vucevni01', 'artisja01', 'macksh01', 'purviro01', 'birchkh01', 'biyombi01', 'afflaar01', 'isaacjo01', 'speigma01']","[22, 54]",2,conference
201804030OKC,GSW,OKC,GSW,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",27,20,34,26,[],107,1,2.0,"['westbru01', 'georgpa01', 'anthoca01', 'adamsst01', 'breweco01', 'abrinal01', 'grantje01', 'feltora01', 'pattepa01', 'huestjo01', 'collini01', 'fergute01', 'johnsda04']","[45, 33]",2,24,33,27,27,[],111,2,2.0,"['cookqu01', 'greendr01', 'duranke01', 'thompkl01', 'pachuza01', 'youngni01', 'belljo01', 'westda01', 'jonesda03', 'mcgeeja01', 'livinsh01']","[56, 21]",1,conference
201804030PHI,PHI,PHI,BRK,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",28,33,32,28,[],121,0,2.0,"['ilyaser01', 'covinro01', 'simmobe01', 'redicjj01', 'johnsam01', 'belinma01', 'holmeri01', 'fultzma01', 'mccontj01', 'anderju01', 'korkmfu01', 'jacksde01', 'bayleje01']","[46, 30]",2,22,27,22,24,[],95,-1,2.0,"['harrijo01', 'allenja01', 'russeda01', 'carrode01', 'holliro01', 'dinwisp01', 'leverca01', 'acyqu01', 'stausni01', 'okafoja01', 'cunnida01', 'doylemi01', 'mozgoti01']","[25, 52]",1,division
201804030PHO,PHO,PHO,SAC,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",22,24,27,24,[],97,-5,2.0,"['jacksjo02', 'ulisty01', 'chrisma01', 'bendedr01', 'danietr01', 'lenal01', 'houseda01', 'harrish01', 'peteral01', 'reedda01', 'willial03', 'bookede01', 'dudleja01']","[19, 59]",2,22,18,29,25,[],94,1,2.0,"['jacksju01', 'foxde01', 'caulewi01', 'bogdabo01', 'cartevi01', 'hieldbu01', 'hayesni01', 'masonfr01', 'cabocbr01', 'koufoko01', 'labissk01', 'shumpim01', 'templga01']","[25, 53]",1,division
201804030UTA,UTA,UTA,LAL,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",24,41,30,22,[],117,2,2.0,"['goberru01', 'mitchdo01', 'inglejo01', 'rubiori01', 'favorde01', 'crowdja01', 'onealro01', 'exumda01', 'jerebjo01', 'bradlto01', 'burksal01', 'stockda01', 'udohek01']","[44, 33]",1,31,29,29,21,[],110,-2,2.0,"['caldwke01', 'kuzmaky01', 'randlju01', 'lopezbr01', 'carusal01', 'hartjo01', 'ennisty01', 'fryech01', 'zubaciv01', 'balllo01', 'denglu01', 'ingrabr01']","[33, 43]",0,conference
201804040ATL,MIA,ATL,MIA,7:30p,"Philips Arena, Atlanta, Georgia",29,18,21,18,[],86,-1,1.0,"['collijo01', 'princta02', 'leeda03', 'dedmode01', 'taylois01', 'dorsety01', 'plumlmi01', 'muscami01', 'magetjo01', 'clevean01', 'cavanty01', 'whitean01', 'evansje01']","[22, 56]",1,23,30,31,31,[],115,1,1.0,"['richajo01', 'babbilu01', 'johnsty01', 'whiteha01', 'mcgruro01', 'winslju01', 'ellinwa01', 'olynyke01', 'adebaba01', 'jonesde02', 'mickejo01', 'hasleud01', 'waltode01']","[42, 36]",2,division
201804040DET,PHI,DET,PHI,7:00p,"Little Caesars Arena, Detroit, Michigan",28,21,22,37,[],108,5,3.0,"['drumman01', 'tollian01', 'johnsst04', 'bullore01', 'jacksre01', 'smithis01', 'kennalu01', 'ellenhe01', 'moreler01', 'ennisja01', 'buyckdw01', 'gallola01', 'hearnre01']","[37, 40]",0,36,29,23,27,[],115,1,1.0,"['redicjj01', 'ilyaser01', 'simmobe01', 'covinro01', 'johnsam01', 'belinma01', 'holmeri01', 'fultzma01', 'mccontj01', 'anderju01', 'bayleje01', 'jacksde01', 'korkmfu01']","[47, 30]",3,conference
201804040LAL,LAL,LAL,SAS,10:30p,"STAPLES Center, Los Angeles, California",29,29,23,27,[],122,-3,1.0,"['kuzmaky01', 'caldwke01', 'randlju01', 'lopezbr01', 'carusal01', 'hartjo01', 'ennisty01', 'zubaciv01', 'fryech01', 'denglu01', 'ingrabr01', 'weartr01']","[33, 44]",2,30,31,26,21,[],112,-1,1.0,"['aldrila01', 'murrade01', 'millspa02', 'anderky01', 'gasolpa01', 'gayru01', 'greenda02', 'forbebr01', 'parketo01', 'bertada01', 'hillida01', 'lauvejo01', 'whitede01']","[45, 33]",0,conference
201804040NOP,NOP,NOP,MEM,8:00p,"Smoothie King Center, New Orleans, Louisiana",32,33,32,26,[],123,-4,3.0,"['davisan02', 'mooreet01', 'holidjr01', 'rondora01', 'mirotni01', 'milleda01', 'diallch01', 'hillso01', 'clarkia01', 'drewla02', 'okafoem01', 'liggide01', 'cookech01']","[43, 34]",1,23,30,20,22,[],95,-2,3.0,"['simmoko01', 'mclembe01', 'martija01', 'gasolma01', 'brookdi01', 'brookma01', 'rabbiv01', 'henrymy01', 'davisde01', 'teaguma01', 'chalmma01', 'greenja01']","[21, 56]",2,division
201804040ORL,ORL,ORL,DAL,7:00p,"Amway Center, Orlando, Florida",33,23,21,28,[],105,1,1.0,"['hezonma01', 'iwundwe01', 'gordoaa01', 'biyombi01', 'augusdj01', 'artisja01', 'macksh01', 'birchkh01', 'purviro01', 'afflaar01', 'isaacjo01', 'speigma01', 'vucevni01']","[23, 54]",0,22,29,23,26,[],100,1,1.0,"['harriaa01', 'motlejo01', 'finnedo01', 'mcderdo01', 'bareajo01', 'colliky01', 'jonesja04', 'ferreyo01', 'klebima01', 'mejrisa01', 'noelne01']","[24, 54]",1,none
201804040TOR,TOR,TOR,BOS,8:00p,"Air Canada Centre, Toronto, Canada",14,29,24,29,[],96,-2,1.0,"['lowryky01', 'ibakase01', 'derozde01', 'valanjo01', 'anunoog01', 'wrighde01', 'vanvlfr01', 'noguelu01', 'poeltja01', 'siakapa01', 'milescj01', 'powelno01']","[55, 22]",1,20,13,20,25,[],78,-1,1.0,"['horfoal01', 'tatumja01', 'brownja02', 'roziete01', 'baynear01', 'morrima03', 'monrogr01', 'ojelese01', 'allenka01', 'silasxa01', 'naderab01', 'yabusgu01', 'birdja01']","[53, 24]",2,division
201804050CLE,CLE,CLE,WAS,8:00p,"Quicken Loans Arena, Cleveland, Ohio",39,20,23,37,[],119,4,2.0,"['jamesle01', 'greenje02', 'loveke01', 'hoodro01', 'osmande01', 'smithjr01', 'korveky01', 'clarkjo01', 'nancela02', 'thomptr01', 'hollajo02', 'perralo01', 'zizican01']","[48, 30]",2,26,28,36,25,[],115,-2,2.0,"['bealbr01', 'walljo01', 'morrima02', 'porteot01', 'gortama01', 'oubreke01', 'scottmi01', 'satorto01', 'mahinia01', 'meeksjo01', 'fraziti01', 'sessira01', 'smithja02']","[42, 36]",1,conference
201804050DEN,DEN,DEN,MIN,10:30p,"Pepsi Center, Denver, Colorado",27,24,28,21,[],100,3,2.0,"['bartowi01', 'murraja01', 'jokicni01', 'millspa01', 'chandwi01', 'plumlma01', 'harride01', 'craigto01', 'lylestr01', 'arthuda01', 'beaslma01', 'hernaju01', 'jefferi01']","[43, 35]",0,24,30,18,24,[],96,-1,4.0,"['townska01', 'gibsota01', 'teaguje01', 'bjeline01', 'wiggian01', 'crawfja01', 'dienggo01', 'rosede01', 'jonesty01', 'aldrico01', 'brookaa01', 'butleji01', 'georgma01']","[44, 34]",2,division
201804050HOU,HOU,HOU,POR,8:00p,"Toyota Center, Houston, Texas",36,30,18,12,[],96,1,2.0,"['hardeja01', 'capelca01', 'tuckepj01', 'paulch01', 'arizatr01', 'greenge01', 'mbahalu01', 'johnsjo02', 'blackta01', 'hunterj01', 'hilarne01', 'quartti01', 'qizh01']","[63, 15]",3,17,27,27,23,[],94,-1,2.0,"['nurkiju01', 'mccolcj01', 'napiesh01', 'turneev01', 'aminual01', 'baldwwa01', 'connapa01', 'swanica01', 'colliza01', 'laymaja01', 'papagge01', 'leoname01']","[48, 30]",0,conference
201804050IND,IND,IND,GSW,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",27,35,35,29,[],126,-1,2.0,"['oladivi01', 'bogdabo02', 'youngth01', 'turnemy01', 'collida01', 'josepco01', 'sabondo01', 'stephla01', 'booketr01', 'robingl02', 'youngjo01', 'leaftj01', 'jeffeal01']","[46, 32]",1,26,25,26,29,[],106,3,2.0,"['cookqu01', 'duranke01', 'thompkl01', 'greendr01', 'mcgeeja01', 'looneke01', 'youngni01', 'livinsh01', 'jonesda03', 'westda01', 'belljo01', 'pachuza01']","[57, 21]",0,none
201804050MIL,BRK,MIL,BRK,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",24,21,36,30,[],111,1,2.0,"['antetgi01', 'middlkh01', 'bledser01', 'hensojo01', 'snellto01', 'parkeja01', 'zellety01', 'brownst02', 'terryja01', 'muhamsh01', 'jennibr01', 'makerth01', 'wilsodj01']","[42, 36]",2,30,22,31,36,[],119,-2,2.0,"['holliro01', 'allenja01', 'crabbal01', 'harrijo01', 'russeda01', 'leverca01', 'dinwisp01', 'acyqu01', 'mozgoti01', 'stausni01', 'cunnida01', 'doylemi01', 'webbja01']","[25, 53]",0,conference
201804050UTA,UTA,UTA,LAC,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",36,29,29,23,[],117,3,2.0,"['inglejo01', 'mitchdo01', 'favorde01', 'goberru01', 'rubiori01', 'onealro01', 'exumda01', 'jerebjo01', 'burksal01', 'udohek01', 'crowdja01', 'niangge01', 'stockda01']","[45, 33]",2,26,23,18,28,[],95,1,2.0,"['riverau01', 'harrito02', 'wallaty01', 'jordade01', 'thornsi01', 'willilo02', 'harremo01', 'willicj01', 'marjabo01', 'dekkesa01', 'johnswe01', 'gallida01']","[42, 36]",1,conference
201804060BOS,BOS,BOS,CHI,7:30p,"TD Garden, Boston, Massachusetts",30,25,24,32,[],111,-2,2.0,"['brownja02', 'roziete01', 'morrima03', 'yabusgu01', 'baynear01', 'monrogr01', 'birdja01', 'ojelese01', 'larkish01', 'gibsojo01', 'naderab01', 'allenka01']","[53, 25]",2,30,28,18,28,[],104,3,3.0,"['holidju01', 'feliccr01', 'nwabada01', 'markkla01', 'payneca01', 'grantje02', 'arcidry01', 'kilpase01', 'asikom01', 'portibo01', 'lopezro01']","[27, 51]",1,conference
201804060DET,DET,DET,DAL,7:00p,"Little Caesars Arena, Detroit, Michigan",22,31,25,23,[],113,-1,2.0,"['drumman01', 'johnsst04', 'jacksre01', 'tollian01', 'kennalu01', 'gallola01', 'ellenhe01', 'smithis01', 'ennisja01', 'moreler01', 'buyckdw01', 'hearnre01', 'nelsoja01']","[37, 41]",0,24,30,21,26,[],106,-1,2.0,"['motlejo01', 'finnedo01', 'barneha02', 'smithde03', 'poweldw01', 'harriaa01', 'mcderdo01', 'colliky01', 'klebima01', 'jonesja04', 'ferreyo01', 'mejrisa01', 'noelne01']","[24, 55]",1,none
201804060LAL,MIN,LAL,MIN,10:30p,"STAPLES Center, Los Angeles, California",26,32,15,23,[],96,1,2.0,"['caldwke01', 'randlju01', 'lopezbr01', 'kuzmaky01', 'carusal01', 'hartjo01', 'ennisty01', 'zubaciv01', 'fryech01', 'paytoga02', 'weartr01', 'bryanth01']","[34, 44]",0,30,21,29,33,[],113,-2,1.0,"['wiggian01', 'teaguje01', 'gibsota01', 'townska01', 'butleji01', 'crawfja01', 'bjeline01', 'jonesty01', 'dienggo01', 'rosede01', 'aldrico01', 'brookaa01', 'georgma01']","[44, 35]",3,conference
201804060MEM,SAC,MEM,SAC,8:00p,"FedEx Forum, Memphis, Tennessee",22,26,15,30,[],93,-3,2.0,"['brookma01', 'brookdi01', 'rabbiv01', 'mclembe01', 'simmoko01', 'davisde01', 'henrymy01', 'chalmma01', 'johnsom01', 'gasolma01', 'greenja01', 'martija01', 'seldewa01']","[21, 57]",2,25,19,24,26,[],94,-1,3.0,"['foxde01', 'caulewi01', 'jacksju01', 'bogdabo01', 'sampsja02', 'hieldbu01', 'hayesni01', 'cooleja01', 'cartevi01', 'masonfr01', 'cabocbr01', 'koufoko01', 'randoza01']","[25, 54]",0,conference
201804060NYK,NYK,NYK,MIA,7:30p,"Madison Square Garden (IV), New York, New York",34,29,33,26,[],122,-4,3.0,"['ntilila01', 'burketr01', 'hardati02', 'oquinky01', 'beaslmi01', 'dotsoda01', 'leeco01', 'kornelu01', 'hicksis01', 'jackja01', 'mudiaem01']","[27, 51]",1,23,27,28,20,[],98,2,2.0,"['johnsty01', 'dragigo01', 'johnsja01', 'richajo01', 'whiteha01', 'ellinwa01', 'winslju01', 'mcgruro01', 'wadedw01', 'olynyke01', 'adebaba01', 'babbilu01', 'hasleud01']","[43, 36]",2,conference
201804060ORL,CHO,ORL,CHO,7:00p,"Amway Center, Orlando, Florida",25,24,26,25,[],100,2,2.0,"['iwundwe01', 'artisja01', 'hezonma01', 'biyombi01', 'augusdj01', 'birchkh01', 'purviro01', 'speigma01', 'macksh01', 'afflaar01', 'gordoaa01', 'isaacjo01', 'vucevni01']","[24, 54]",0,43,29,31,34,[],137,-4,3.0,"['howardw01', 'walkeke02', 'kiddgmi01', 'willima02', 'batumni01', 'monkma01', 'kaminfr01', 'stoneju01', 'lambje01', 'hernawi01', 'paigema01', 'bacondw01']","[34, 45]",3,division
201804060PHI,PHI,PHI,CLE,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",41,37,27,27,[],132,2,2.0,"['covinro01', 'simmobe01', 'redicjj01', 'saricda01', 'johnsam01', 'belinma01', 'ilyaser01', 'holmeri01', 'fultzma01', 'mccontj01', 'anderju01', 'bayleje01', 'korkmfu01']","[48, 30]",1,28,27,43,32,[],130,5,1.0,"['greenje02', 'jamesle01', 'osmande01', 'loveke01', 'hoodro01', 'smithjr01', 'korveky01', 'clarkjo01', 'nancela02', 'thomptr01', 'hollajo02', 'perralo01', 'zizican01']","[49, 30]",2,conference
201804060PHO,NOP,PHO,NOP,10:00p,"Talking Stick Resort Arena, Phoenix, Arizona",21,25,24,33,[],103,1,3.0,"['houseda01', 'bendedr01', 'ulisty01', 'jacksjo02', 'chrisma01', 'harrish01', 'reedda01', 'lenal01', 'peteral01', 'dudleja01', 'bookede01', 'danietr01']","[20, 59]",0,39,24,23,36,[],122,1,2.0,"['mirotni01', 'davisan02', 'holidjr01', 'rondora01', 'mooreet01', 'milleda01', 'diallch01', 'hillso01', 'crawfjo02', 'liggide01', 'okafoem01', 'cookech01', 'clarkia01']","[44, 34]",2,conference
201804060TOR,TOR,TOR,IND,7:30p,"Air Canada Centre, Toronto, Canada",26,19,27,20,[],92,1,2.0,"['lowryky01', 'derozde01', 'ibakase01', 'valanjo01', 'anunoog01', 'wrighde01', 'siakapa01', 'milescj01', 'poeltja01', 'vanvlfr01', 'powelno01', 'noguelu01']","[56, 22]",2,14,19,16,24,[],73,1,1.0,"['collida01', 'turnemy01', 'oladivi01', 'youngth01', 'bogdabo02', 'stephla01', 'josepco01', 'sabondo01', 'booketr01', 'robingl02', 'youngjo01', 'jeffeal01', 'leaftj01']","[47, 32]",1,conference
201804060WAS,ATL,WAS,ATL,7:00p,"Capital One Arena, Washington, District of Columbia",22,26,29,20,[],97,-3,1.0,"['bealbr01', 'gortama01', 'porteot01', 'satorto01', 'morrima02', 'oubreke01', 'scottmi01', 'fraziti01', 'meeksjo01', 'smithja02', 'robinde01', 'sessira01']","[42, 37]",2,21,31,29,22,[],103,-2,2.0,"['princta02', 'dedmode01', 'collijo01', 'taylois01', 'bembrde01', 'dorsety01', 'leeda03', 'muscami01', 'plumlmi01', 'clevean01', 'morrija01']","[22, 57]",1,division
201804070CHI,BRK,CHI,BRK,8:00p,"United Center, Chicago, Illinois",23,28,26,19,[],96,-1,1.0,"['feliccr01', 'holidju01', 'portibo01', 'nwabada01', 'payneca01', 'grantje02', 'arcidry01', 'kilpase01', 'asikom01', 'lopezro01', 'markkla01']","[27, 52]",0,28,35,33,28,[],124,1,2.0,"['harrijo01', 'russeda01', 'holliro01', 'crabbal01', 'allenja01', 'dinwisp01', 'leverca01', 'acyqu01', 'cunnida01', 'stausni01', 'doylemi01', 'mozgoti01', 'okafoja01']","[26, 53]",1,conference
201804070GSW,NOP,GSW,NOP,8:30p,"Oracle Arena, Oakland, California",32,33,27,28,[],120,-1,2.0,"['thompkl01', 'cookqu01', 'greendr01', 'duranke01', 'looneke01', 'iguodan01', 'youngni01', 'westda01', 'jonesda03', 'belljo01', 'mcgeeja01', 'pachuza01']","[57, 22]",3,40,27,21,38,[],126,2,1.0,"['holidjr01', 'mirotni01', 'davisan02', 'mooreet01', 'rondora01', 'milleda01', 'hillso01', 'diallch01', 'clarkia01', 'cookech01', 'crawfjo02', 'liggide01', 'okafoem01']","[45, 34]",0,conference
201804070HOU,OKC,HOU,OKC,8:30p,"Toyota Center, Houston, Texas",30,32,21,19,[],102,2,2.0,"['hardeja01', 'paulch01', 'arizatr01', 'tuckepj01', 'capelca01', 'greenge01', 'mbahalu01', 'johnsjo02', 'hilarne01', 'blackta01', 'hunterj01', 'quartti01', 'qizh01']","[64, 15]",1,36,25,19,28,[],108,-1,4.0,"['georgpa01', 'westbru01', 'anthoca01', 'adamsst01', 'breweco01', 'abrinal01', 'grantje01', 'feltora01', 'pattepa01', 'collini01', 'fergute01', 'huestjo01', 'johnsda04']","[45, 34]",1,conference
201804070LAC,DEN,LAC,DEN,3:30p,"STAPLES Center, Los Angeles, California",26,32,31,26,[],115,-1,2.0,"['riverau01', 'harrito02', 'jordade01', 'wallaty01', 'johnswe01', 'willilo02', 'harremo01', 'thornsi01', 'marjabo01', 'dekkesa01', 'willicj01', 'gallida01']","[42, 37]",2,33,33,35,33,[],134,4,2.0,"['murraja01', 'jokicni01', 'bartowi01', 'chandwi01', 'millspa01', 'harride01', 'lylestr01', 'plumlma01', 'craigto01', 'beaslma01', 'hernaju01', 'arthuda01', 'jefferi01']","[44, 35]",0,conference
201804070NYK,MIL,NYK,MIL,7:30p,"Madison Square Garden (IV), New York, New York",28,27,22,25,[],102,1,1.0,"['burketr01', 'ntilila01', 'oquinky01', 'leeco01', 'beaslmi01', 'dotsoda01', 'jackja01', 'kornelu01', 'hicksis01', 'thomala01', 'hardati02']","[28, 51]",0,31,22,27,35,[],115,-1,2.0,"['parkeja01', 'middlkh01', 'bledser01', 'snellto01', 'hensojo01', 'terryja01', 'makerth01', 'zellety01', 'jennibr01', 'muhamsh01', 'munfoxa02', 'plumlma02', 'wilsodj01']","[42, 37]",3,conference
201804070SAS,SAS,SAS,POR,9:00p,"AT&T Center, San Antonio, Texas",32,22,27,35,[],116,-2,3.0,"['aldrila01', 'millspa02', 'murrade01', 'anderky01', 'gasolpa01', 'gayru01', 'ginobma01', 'greenda02', 'forbebr01', 'parketo01', 'bertada01', 'paulbr01', 'lauvejo01']","[45, 34]",1,33,23,21,28,[],105,-2,2.0,"['mccolcj01', 'lillada01', 'aminual01', 'turneev01', 'nurkiju01', 'napiesh01', 'colliza01', 'connapa01', 'leoname01', 'baldwwa01', 'laymaja01', 'papagge01', 'swanica01']","[48, 31]",1,conference
201804080BOS,ATL,BOS,ATL,1:00p,"TD Garden, Boston, Massachusetts",31,27,24,24,[],106,1,2.0,"['tatumja01', 'brownja02', 'roziete01', 'horfoal01', 'baynear01', 'ojelese01', 'monrogr01', 'birdja01', 'larkish01', 'naderab01', 'gibsojo01', 'allenka01']","[54, 25]",3,24,25,27,36,[],112,1,2.0,"['princta02', 'collijo01', 'leeda03', 'dedmode01', 'bembrde01', 'muscami01', 'taylois01', 'dorsety01', 'clevean01', 'plumlmi01', 'cavanty01', 'evansje01', 'magetjo01']","[23, 57]",0,conference
201804080CHO,IND,CHO,IND,1:00p,"Spectrum Center, Charlotte, North Carolina",25,32,24,36,[],117,1,2.0,"['kiddgmi01', 'walkeke02', 'howardw01', 'batumni01', 'willima02', 'kaminfr01', 'monkma01', 'hernawi01', 'lambje01', 'stoneju01', 'paigema01', 'bacondw01']","[35, 45]",1,31,39,25,28,[],123,-1,2.0,"['bogdabo02', 'oladivi01', 'collida01', 'youngth01', 'turnemy01', 'sabondo01', 'josepco01', 'stephla01', 'robingl02', 'booketr01', 'jeffeal01', 'leaftj01', 'youngjo01']","[47, 33]",1,conference
201804080LAL,UTA,LAL,UTA,6:00p,"STAPLES Center, Los Angeles, California",21,23,23,30,[],97,-1,2.0,"['hartjo01', 'randlju01', 'caldwke01', 'lopezbr01', 'carusal01', 'ennisty01', 'fryech01', 'paytoga02', 'weartr01', 'zubaciv01', 'bryanth01', 'balllo01']","[34, 45]",0,30,20,32,30,[],112,4,3.0,"['mitchdo01', 'inglejo01', 'favorde01', 'goberru01', 'rubiori01', 'crowdja01', 'onealro01', 'exumda01', 'jerebjo01', 'udohek01', 'burksal01', 'netora01', 'niangge01']","[46, 33]",2,conference
201804080MEM,MEM,MEM,DET,3:30p,"FedEx Forum, Memphis, Tennessee",30,32,34,34,[],130,-4,2.0,"['gasolma01', 'simmoko01', 'brookdi01', 'rabbiv01', 'mclembe01', 'brookma01', 'davisde01', 'henrymy01', 'johnsom01', 'chalmma01', 'greenja01', 'martija01', 'seldewa01']","[21, 58]",0,22,34,28,33,[],117,1,2.0,"['drumman01', 'johnsst04', 'kennalu01', 'tollian01', 'jacksre01', 'smithis01', 'ellenhe01', 'gallola01', 'ennisja01', 'moreler01', 'buyckdw01', 'hearnre01', 'nelsoja01']","[38, 41]",1,none
201804080PHI,PHI,PHI,DAL,1:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",28,33,24,24,[],109,3,2.0,"['covinro01', 'redicjj01', 'simmobe01', 'saricda01', 'johnsam01', 'belinma01', 'ilyaser01', 'fultzma01', 'holmeri01', 'anderju01', 'korkmfu01', 'mccontj01', 'bayleje01']","[49, 30]",1,20,28,28,21,[],97,-2,2.0,"['barneha02', 'smithde03', 'poweldw01', 'finnedo01', 'motlejo01', 'mcderdo01', 'ferreyo01', 'klebima01', 'colliky01', 'harriaa01', 'jonesja04', 'mejrisa01', 'noelne01']","[24, 56]",0,none
201804080PHO,GSW,PHO,GSW,9:00p,"Talking Stick Resort Arena, Phoenix, Arizona",29,21,22,28,[],100,-1,2.0,"['houseda01', 'bendedr01', 'ulisty01', 'lenal01', 'danietr01', 'harrish01', 'dudleja01', 'reedda01', 'peteral01', 'bookede01', 'jacksjo02']","[20, 60]",0,33,31,27,26,[],117,-2,1.0,"['cookqu01', 'thompkl01', 'duranke01', 'greendr01', 'pachuza01', 'youngni01', 'looneke01', 'livinsh01', 'westda01', 'mcgeeja01', 'jonesda03', 'belljo01']","[57, 23]",3,division
201804080TOR,TOR,TOR,ORL,6:00p,"Air Canada Centre, Toronto, Canada",35,26,28,23,[],112,2,2.0,"['anunoog01', 'ibakase01', 'lowryky01', 'powelno01', 'noguelu01', 'siakapa01', 'wrighde01', 'poeltja01', 'milescj01', 'vanvlfr01', 'derozde01']","[57, 22]",2,24,26,24,27,[],101,-1,2.0,"['hezonma01', 'gordoaa01', 'iwundwe01', 'vucevni01', 'augusdj01', 'artisja01', 'macksh01', 'birchkh01', 'biyombi01', 'purviro01', 'rosste01', 'afflaar01', 'speigma01']","[24, 55]",0,conference
201804090BRK,BRK,BRK,CHI,7:30p,"Barclays Center, Brooklyn, New York",29,33,24,28,[],114,2,2.0,"['russeda01', 'dinwisp01', 'crabbal01', 'holliro01', 'allenja01', 'cunnida01', 'acyqu01', 'stausni01', 'doylemi01', 'harrijo01', 'mozgoti01', 'okafoja01', 'webbja01']","[27, 53]",2,26,29,28,22,[],105,-2,2.0,"['nwabada01', 'feliccr01', 'markkla01', 'payneca01', 'holidju01', 'kilpase01', 'arcidry01', 'grantje02', 'portibo01', 'asikom01', 'lopezro01', 'vonleno01']","[27, 53]",0,conference
201804090DEN,DEN,DEN,POR,9:00p,"Pepsi Center, Denver, Colorado",28,14,24,22,[],88,5,2.0,"['bartowi01', 'jokicni01', 'millspa01', 'chandwi01', 'murraja01', 'harriga01', 'plumlma01', 'harride01', 'craigto01', 'lylestr01', 'arthuda01', 'beaslma01', 'jefferi01']","[45, 35]",2,23,26,20,13,[],82,-3,2.0,"['lillada01', 'mccolcj01', 'turneev01', 'aminual01', 'nurkiju01', 'napiesh01', 'davised01', 'colliza01', 'connapa01', 'swanica01', 'leoname01', 'baldwwa01', 'laymaja01']","[48, 32]",1,division
201804090DET,TOR,DET,TOR,7:00p,"Little Caesars Arena, Detroit, Michigan",32,28,20,18,[],98,-1,1.0,"['tollian01', 'kennalu01', 'jacksre01', 'moreler01', 'johnsst04', 'ellenhe01', 'gallola01', 'smithis01', 'ennisja01', 'buyckdw01', 'feldeka01', 'hearnre01', 'nelsoja01']","[38, 42]",0,32,25,28,23,[],108,3,1.0,"['siakapa01', 'derozde01', 'lowryky01', 'valanjo01', 'anunoog01', 'brownlo01', 'poeltja01', 'wrighde01', 'powelno01', 'milescj01', 'mckinal01', 'millema01']","[58, 22]",3,conference
201804090LAC,NOP,LAC,NOP,10:30p,"STAPLES Center, Los Angeles, California",23,26,22,29,[],100,-2,2.0,"['wallaty01', 'willicj01', 'harrito02', 'johnswe01', 'jordade01', 'harremo01', 'thornsi01', 'dekkesa01', 'marjabo01', 'gallida01', 'riverau01', 'willilo02']","[42, 38]",1,31,28,34,20,[],113,3,2.0,"['davisan02', 'mirotni01', 'holidjr01', 'mooreet01', 'rondora01', 'clarkia01', 'milleda01', 'diallch01', 'hillso01', 'okafoem01', 'crawfjo02', 'liggide01', 'cookech01']","[46, 34]",2,conference
201804090MIA,OKC,MIA,OKC,7:30p,"AmericanAirlines Arena, Miami, Florida",27,25,29,12,[],93,-1,3.0,"['richajo01', 'johnsty01', 'dragigo01', 'johnsja01', 'whiteha01', 'winslju01', 'wadedw01', 'ellinwa01', 'adebaba01', 'olynyke01', 'mcgruro01', 'jonesde02', 'hasleud01']","[43, 37]",0,21,28,27,39,[],115,1,2.0,"['westbru01', 'georgpa01', 'breweco01', 'adamsst01', 'anthoca01', 'grantje01', 'feltora01', 'abrinal01', 'pattepa01', 'fergute01', 'huestjo01', 'collini01', 'johnsda04']","[46, 34]",1,none
