,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,homeProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,awayProb,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,homeProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj,awayProbAdj
Bookmaker,1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%),1xBet (%),Coolbet (%),GGBET (%),Marathonbet (%),Pinnacle (%),Unibet (%),William Hill (%),bet-at-home (%),bet365 (%),bwin (%)
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202002220ATL,55.55555555555556,55.947136563876654,55.947136563876654,56.52173913043478,54.54545454545454,55.947136563876654,56.52173913043478,56.52173913043478,56.896551724137936,53.48837209302325,46.728971962616825,48.07692307692308,50.0,46.08294930875576,48.07692307692308,48.07692307692308,47.61904761904761,49.50495049504951,47.61904761904761,51.21951219512195,0.5431472081218274,0.5378288134212884,0.5280665280665281,0.5508689709041203,0.5315161839863713,0.5378288134212884,0.5427435387673956,0.5330897279740153,0.5443833464257659,0.5108342361863488,0.45685279187817257,0.46217118657871165,0.4719334719334719,0.4491310290958797,0.46848381601362865,0.46217118657871165,0.4572564612326043,0.4669102720259846,0.45561665357423403,0.4891657638136511
202002220CHI,42.3728813559322,45.04504504504504,45.04504504504504,42.01680672268908,41.49377593360996,44.05286343612335,43.66812227074236,44.44444444444444,43.66812227074236,45.45454545454545,59.83935742971887,58.8477366255144,59.83935742971887,60.629921259842526,60.9375,60.31746031746032,59.83935742971887,61.68582375478927,60.31746031746032,58.8477366255144,0.4145578050079915,0.4335724226528209,0.42947324847355894,0.40933410687810223,0.40508892967909366,0.4220822725445531,0.4218837362972501,0.4187725631768953,0.41994400746567123,0.43579626972740315,0.5854421949920086,0.5664275773471791,0.5705267515264411,0.5906658931218977,0.5949110703209064,0.5779177274554469,0.5781162637027498,0.5812274368231047,0.5800559925343288,0.5642037302725968
202002220CHO,38.61003861003861,41.32231404958678,41.32231404958678,38.02281368821293,39.37007874015748,41.1522633744856,37.735849056603776,40.32258064516129,37.735849056603776,40.81632653061224,63.63636363636363,62.546816479400746,63.63636363636363,64.53900709219859,63.23529411764706,62.546816479400746,64.91228070175438,65.75342465753424,64.91228070175438,63.63636363636363,0.37761757638173704,0.39783055696277975,0.3937007874015748,0.37073068125049297,0.38370387089493285,0.39684309091719805,0.36762334730732027,0.3801291397625495,0.36762334730732027,0.39076376554174064,0.622382423618263,0.6021694430372202,0.6062992125984251,0.629269318749507,0.6162961291050671,0.603156909082802,0.6323766526926798,0.6198708602374505,0.6323766526926798,0.6092362344582594
202002220LAC,80.0,81.30841121495327,80.0,80.65764023210832,80.0,80.0,81.30841121495327,82.63888888888889,81.30841121495327,81.98198198198197,22.421524663677133,22.727272727272727,25.0,21.978021978021975,23.04147465437788,23.52941176470588,21.78649237472767,23.310023310023308,23.52941176470588,22.727272727272727,0.7810858143607705,0.7815434871376071,0.7619047619047619,0.7858636900200883,0.776386404293381,0.7727272727272727,0.7886753698181028,0.7799880826878123,0.7755637126376508,0.7829487680876026,0.21891418563922943,0.21845651286239282,0.23809523809523808,0.21413630997991176,0.22361359570661896,0.22727272727272724,0.21132463018189718,0.22001191731218772,0.22443628736234922,0.21705123191239734
202002220MIA,89.28188638799571,90.9090909090909,90.08919722497522,89.28188638799571,90.08919722497522,91.74236168455822,91.74236168455822,93.4597776324395,91.74236168455822,90.08919722497522,12.987012987012983,13.157894736842104,14.903129657228018,13.333333333333334,13.071895424836605,11.76470588235294,12.5,12.285012285012286,12.5,14.285714285714285,0.8730111200337548,0.8735632183908045,0.858055058881125,0.8700647587215375,0.873286574530476,0.8863391055422591,0.8800871373403307,0.8838239473112348,0.8800871373403307,0.8631307650569723,0.12698887996624514,0.1264367816091954,0.141944941118875,0.1299352412784625,0.12671342546952413,0.11366089445774084,0.11991286265966927,0.1161760526887652,0.11991286265966927,0.13686923494302766
202002220MIL,80.65764023210832,80.65764023210832,81.30841121495327,80.65764023210832,81.30841121495327,81.98198198198197,82.63888888888889,84.02555910543131,83.33333333333334,81.98198198198197,21.645021645021643,23.36448598130841,23.696682464454977,21.978021978021975,21.978021978021975,21.78649237472767,20.833333333333336,22.026431718061676,21.052631578947366,22.727272727272727,0.7884217160349329,0.7753892673432504,0.7743282574766946,0.7858636900200883,0.787212886546684,0.7900470975429835,0.7986577181208053,0.7923053443219068,0.7983193277310925,0.7829487680876026,0.21157828396506706,0.2246107326567496,0.22567174252330535,0.21413630997991176,0.21278711345331608,0.2099529024570164,0.20134228187919465,0.2076946556780932,0.2016806722689075,0.21705123191239734
202002220UTA,54.54545454545454,56.14035087719298,56.896551724137936,55.15695067264574,54.54545454545454,55.947136563876654,54.54545454545454,54.54545454545454,54.54545454545454,57.08154506437768,47.61904761904761,47.61904761904761,48.07692307692308,47.61904761904761,48.07692307692308,48.07692307692308,50.0,51.21951219512195,50.0,47.61904761904761,0.5338983050847458,0.5410628019323672,0.542008843967151,0.5366715146478288,0.5315161839863713,0.5378288134212884,0.5217391304347826,0.5157232704402516,0.5217391304347826,0.5451883661916845,0.4661016949152542,0.45893719806763283,0.457991156032849,0.46332848535217114,0.46848381601362865,0.46217118657871165,0.47826086956521746,0.4842767295597485,0.47826086956521746,0.4548116338083154
202002230CHI,42.73504273504273,41.32231404958678,44.05286343612335,42.01680672268908,40.65040650406504,42.91845493562232,40.81632653061224,43.66812227074236,41.66666666666667,42.5531914893617,59.51417004048582,62.546816479400746,60.9375,60.629921259842526,61.68582375478927,61.38996138996139,62.121212121212125,62.546816479400746,61.68582375478927,61.68582375478927,0.41794984601847784,0.39783055696277975,0.41958958893332465,0.40933410687810223,0.3972239978084193,0.4114572576929798,0.39651547011114446,0.41112975994333495,0.40315106580166826,0.40822710565418,0.5820501539815223,0.6021694430372202,0.5804104110666755,0.5906658931218977,0.6027760021915807,0.5885427423070202,0.6034845298888556,0.5888702400566651,0.5968489341983317,0.5917728943458199
202002230DEN,92.5925925925926,94.34069043576685,92.5925925925926,92.5925925925926,92.5925925925926,93.4597776324395,93.4597776324395,96.15384615384616,93.4597776324395,93.4597776324395,9.523809523809524,10.256410256410255,12.40694789081886,10.0,10.822510822510822,9.523809523809524,10.526315789473683,10.070493454179257,11.11111111111111,11.11111111111111,0.9067357512953368,0.9019436467307613,0.8818380743982495,0.9025270758122743,0.8953488372093024,0.9075210935373635,0.898771889172101,0.9051959890610757,0.8937456567060458,0.8937456567060458,0.09326424870466321,0.09805635326923877,0.11816192560175055,0.09747292418772563,0.10465116279069767,0.09247890646263647,0.10122811082789897,0.09480401093892435,0.10625434329395414,0.10625434329395414
202002230GSW,21.008403361344534,18.867924528301888,21.008403361344534,20.0,18.79699248120301,20.0,18.181818181818183,19.011406844106464,20.0,20.0,81.30841121495327,84.7560975609756,84.02555910543131,82.63888888888889,84.7560975609756,83.33333333333334,85.46511627906976,86.96219035202087,84.02555910543131,84.7560975609756,0.20532698802579058,0.18208060397468637,0.2000153366392311,0.19485791610284167,0.18152034356045516,0.1935483870967742,0.17542070372259053,0.17939757965299316,0.19226044226044225,0.1909196740395809,0.7946730119742094,0.8179193960253136,0.7999846633607689,0.8051420838971584,0.8184796564395449,0.8064516129032259,0.8245792962774094,0.8206024203470069,0.8077395577395577,0.8090803259604191
202002230LAL,75.18610421836229,76.35933806146572,76.35933806146572,75.72815533980582,75.72815533980582,75.18610421836229,76.905311778291,76.905311778291,76.905311778291,76.905311778291,27.173913043478255,27.548209366391184,28.653295128939828,26.881720430107524,27.24795640326976,28.98550724637681,27.027027027027028,29.32551319648094,27.3972602739726,27.77777777777778,0.73452609944402,0.734877686478762,0.7271443038954505,0.7380201444704446,0.7353953655654317,0.7217523388683674,0.7399555582247312,0.7239453501048753,0.7373290060359732,0.7346488540262287,0.26547390055598,0.265122313521238,0.2728556961045495,0.2619798555295554,0.26460463443456816,0.2782476611316325,0.26004444177526875,0.27605464989512474,0.26267099396402677,0.2653511459737713
202002230OKC,66.21621621621621,66.66666666666666,66.66666666666666,66.66666666666666,66.21621621621621,64.91228070175438,66.66666666666666,68.45425867507886,66.66666666666666,67.53246753246754,36.101083032490976,36.90036900369004,38.31417624521073,36.101083032490976,36.496350364963504,39.37007874015748,36.36363636363637,37.59398496240601,37.03703703703704,37.03703703703704,0.647165403137367,0.6437054631828979,0.6350364963503649,0.648711943793911,0.6446749255738019,0.6224665518611736,0.6470588235294117,0.6455011071101071,0.6428571428571428,0.6458141674333027,0.35283459686263297,0.3562945368171022,0.3649635036496351,0.35128805620608905,0.35532507442619804,0.37753344813882633,0.35294117647058826,0.35449889288989284,0.3571428571428572,0.35418583256669733
202002230POR,66.21621621621621,68.94409937888199,69.96996996996997,66.66666666666666,68.05111821086261,68.45425867507886,68.94409937888199,69.96996996996997,69.41896024464832,68.94409937888199,36.101083032490976,34.72222222222222,35.08771929824561,36.101083032490976,34.48275862068966,35.842293906810035,34.48275862068966,36.101083032490976,35.08771929824561,35.842293906810035,0.647165403137367,0.6650578347341266,0.6660147434933054,0.648711943793911,0.6636939937681314,0.6563424866927571,0.6665976392627874,0.659651884179434,0.6642538117973202,0.6579489685355542,0.35283459686263297,0.33494216526587334,0.33398525650669475,0.35128805620608905,0.3363060062318685,0.3436575133072428,0.33340236073721274,0.34034811582056607,0.3357461882026798,0.3420510314644458
202002230TOR,66.66666666666666,67.10526315789474,66.21621621621621,67.10526315789474,65.75342465753424,66.66666666666666,66.66666666666666,67.53246753246754,66.66666666666666,69.41896024464832,35.587188612099645,37.03703703703704,38.75968992248063,35.587188612099645,36.76470588235294,37.735849056603776,36.36363636363637,38.46153846153847,37.03703703703704,35.08771929824561,0.6519721577726217,0.644361254094525,0.6307753717193892,0.6534585746204004,0.6413833759088229,0.6385542168674698,0.6470588235294117,0.6371347785108388,0.6428571428571428,0.6642538117973202,0.3480278422273782,0.35563874590547495,0.3692246282806108,0.34654142537959964,0.35861662409117706,0.3614457831325302,0.35294117647058826,0.36286522148916117,0.3571428571428572,0.3357461882026798
202002240BRK,60.629921259842526,61.38996138996139,62.121212121212125,60.9375,61.68582375478927,61.68582375478927,62.121212121212125,62.825278810408925,62.546816479400746,62.546816479400746,41.49377593360996,42.5531914893617,43.66812227074236,41.66666666666667,40.98360655737705,42.5531914893617,40.81632653061224,42.91845493562232,40.81632653061224,41.66666666666667,0.5936910132130403,0.5906109223109144,0.5872162111451623,0.5939086294416244,0.6008197724213874,0.5917728943458199,0.6034845298888556,0.5941276762677853,0.6051172077201805,0.6001796945193171,0.4063089867869597,0.40938907768908556,0.4127837888548377,0.4060913705583757,0.3991802275786125,0.40822710565418,0.39651547011114446,0.4058723237322148,0.39488279227981954,0.39982030548068287
202002240CLE,31.948881789137378,33.11258278145696,34.01360544217687,31.746031746031743,31.347962382445143,32.25806451612903,30.3951367781155,32.154340836012864,31.746031746031743,33.33333333333333,70.41420118343196,70.93023255813954,71.42857142857143,70.93023255813954,71.42857142857143,72.45179063360881,72.97297297297297,74.09326424870466,72.45179063360881,71.42857142857143,0.31211332114429235,0.31825919621049514,0.3225806451612903,0.30918569117382705,0.30501089324618735,0.3080709496732581,0.29404752443773347,0.3026359117494865,0.3046707793025305,0.3181818181818181,0.6878866788557076,0.6817408037895047,0.6774193548387097,0.6908143088261729,0.6949891067538126,0.6919290503267419,0.7059524755622666,0.6973640882505135,0.6953292206974695,0.6818181818181819
202002240DAL,91.74236168455822,91.74236168455822,93.4597776324395,91.74236168455822,90.9090909090909,90.08919722497522,91.74236168455822,95.23809523809524,91.74236168455822,90.9090909090909,10.526315789473683,11.961722488038278,12.048192771084338,10.989010989010987,11.904761904761903,13.333333333333334,12.5,10.6951871657754,12.5,13.333333333333334,0.897071947643534,0.8846552420430214,0.885807747746402,0.8930315958696593,0.8842105263157896,0.8710790263847186,0.8800871373403307,0.8990384615384616,0.8800871373403307,0.872093023255814,0.10292805235646592,0.1153447579569786,0.11419225225359791,0.10696840413034067,0.11578947368421053,0.12892097361528143,0.11991286265966927,0.10096153846153845,0.11991286265966927,0.12790697674418605
202002240HOU,88.49252013808976,88.49252013808976,94.34069043576685,88.49252013808976,88.49252013808976,92.5925925925926,90.08919722497522,91.74236168455822,90.08919722497522,92.5925925925926,13.88888888888889,15.015015015015017,11.160714285714286,14.285714285714285,14.792899408284024,10.526315789473683,14.285714285714285,14.00560224089636,14.814814814814811,11.76470588235294,0.8643416903431266,0.8549379521712566,0.8942126475455179,0.8610044785668587,0.8567764988199306,0.8979206049149339,0.8631307650569723,0.8675567668539755,0.8587774239826447,0.8872651356993737,0.13565830965687348,0.14506204782874332,0.10578735245448209,0.1389955214331414,0.14322350118006935,0.10207939508506615,0.13686923494302766,0.1324432331460244,0.14122257601735538,0.11273486430062629
202002240LAC,86.96219035202087,86.96219035202087,85.46511627906976,86.96219035202087,86.20689655172413,86.20689655172413,86.96219035202087,89.28188638799571,86.96219035202087,86.20689655172413,15.384615384615383,16.722408026755854,20.04008016032064,15.503875968992247,17.123287671232877,17.24137931034483,17.391304347826086,16.835016835016837,17.391304347826086,18.181818181818183,0.8496815286624204,0.8387184954349133,0.8100559893101278,0.8486925815965202,0.8342857142857143,0.8333333333333334,0.8333423868759846,0.8413540508279176,0.8333423868759846,0.8258258258258258,0.15031847133757958,0.16128150456508664,0.18994401068987224,0.15130741840347986,0.16571428571428573,0.1666666666666667,0.16665761312401542,0.1586459491720824,0.16665761312401542,0.1741741741741742
202002240PHI,77.52808988764045,79.38144329896907,78.72340425531915,78.11816192560175,79.38144329896907,79.38144329896907,80.0,81.98198198198197,80.0,79.38144329896907,24.752475247524757,24.03846153846154,26.737967914438503,24.449877750611247,23.92344497607656,24.449877750611247,23.809523809523807,24.213075060532688,23.809523809523807,25.0,0.7579943441374809,0.7675644589284003,0.7464667170137016,0.7616228424780792,0.7684190421620588,0.764523098584711,0.7706422018348624,0.7719943306698437,0.7706422018348624,0.7604938271604939,0.24200565586251907,0.23243554107159975,0.2535332829862984,0.23837715752192076,0.23158095783794108,0.23547690141528899,0.22935779816513757,0.22800566933015634,0.22935779816513757,0.23950617283950618
202002240UTA,78.11816192560175,78.72340425531915,78.11816192560175,78.72340425531915,78.72340425531915,77.52808988764045,79.38144329896907,81.30841121495327,78.72340425531915,78.11816192560175,24.213075060532688,24.57002457002457,27.3972602739726,23.809523809523807,24.57002457002457,27.3972602739726,24.449877750611247,24.449877750611247,25.64102564102564,26.666666666666668,0.7633852988231395,0.7621337112202035,0.7403482855600694,0.7677865612648221,0.7621337112202035,0.7388880739328151,0.764523098584711,0.7688136032668582,0.7543125980135913,0.7455102324933871,0.23661470117686043,0.23786628877979654,0.2596517144399307,0.23221343873517783,0.23786628877979654,0.261111926067185,0.23547690141528899,0.23118639673314176,0.24568740198640876,0.25448976750661284
202002240WAS,13.333333333333334,13.03780964797914,14.5985401459854,13.6986301369863,12.987012987012983,13.333333333333334,12.5,12.919896640826872,12.5,14.285714285714285,88.49252013808976,90.9090909090909,90.9090909090909,88.49252013808976,90.08919722497522,90.08919722497522,91.74236168455822,93.4597776324395,91.74236168455822,90.08919722497522,0.13094251487983125,0.12542759407069556,0.13836477987421383,0.13404908448640226,0.12599428093353143,0.12892097361528143,0.11991286265966927,0.12145080090806118,0.11991286265966927,0.13686923494302766,0.8690574851201688,0.8745724059293044,0.8616352201257862,0.8659509155135978,0.8740057190664685,0.8710790263847186,0.8800871373403307,0.8785491990919387,0.8800871373403307,0.8631307650569723
