,gameState,gameState,gameState,gameState,gameState,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,gameState
Bookmaker,winner,teamHome,teamAway,timeOfDay,location,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,q1Score,q2Score,q3Score,q4Score,overtimeScores,points,streak,daysSinceLastGame,playerRoster,record,matchupWins,rivalry
game_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201702080IND,CLE,IND,CLE,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",36,27,18,36,[],117,7,2.0,"['turnemy01', 'georgpa01', 'teaguje01', 'milescj01', 'allenla01', 'ellismo01', 'robingl02', 'serapke01', 'stuckro01', 'jeffeal01', 'youngjo01', 'chrisra01', 'brookaa01']","[29, 22]",1,25,32,40,35,[],132,3,2.0,"['jamesle01', 'thomptr01', 'loveke01', 'irvinky01', 'liggide01', 'korveky01', 'jefferi01', 'mcraejo01', 'fryech01', 'feldeka01', 'jonesja02', 'shumpim01']","[35, 15]",0,division
201702080MEM,MEM,MEM,PHO,8:00p,"FedEx Forum, Memphis, Tennessee",24,22,33,31,[],110,2,2.0,"['gasolma01', 'conlemi01', 'greenja01', 'allento01', 'parsoch01', 'douglto01', 'ennisja01', 'danietr01', 'wrighbr03', 'harrian01', 'randoza01', 'cartevi01']","[32, 22]",1,15,23,27,26,[],91,-2,2.0,"['bookede01', 'bledser01', 'chrisma01', 'chandty01', 'warretj01', 'tuckepj01', 'lenal01', 'knighbr03', 'dudleja01', 'barbole01', 'jonesde02', 'willial03', 'ulisty01']","[16, 36]",0,conference
201702080MIL,MIA,MIL,MIA,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",15,29,19,25,[],88,1,4.0,"['antetgi01', 'snellto01', 'hensojo01', 'parkeja01', 'dellama01', 'brogdma01', 'monrogr01', 'middlkh01', 'terryja01', 'teletmi01', 'beaslmi01', 'vaughra01', 'makerth01']","[22, 28]",1,28,27,26,25,[],106,1,2.0,"['mcgruro01', 'dragigo01', 'whiteha01', 'ellinwa01', 'babbilu01', 'johnsja01', 'johnsty01', 'whiteok01', 'reedwi02', 'waitedi01', 'richajo01', 'hasleud01', 'georgma01']","[22, 30]",2,conference
201702080MIN,MIN,MIN,TOR,8:00p,"Target Center, Minneapolis, Minnesota",25,28,30,29,[],112,-4,2.0,"['wiggian01', 'townska01', 'dienggo01', 'rubiori01', 'rushbr01', 'jonesty01', 'muhamsh01', 'stephla01', 'bjeline01', 'aldrico01', 'hilljo01', 'dunnkr01']","[19, 33]",0,33,30,25,21,[],109,2,2.0,"['derozde01', 'lowryky01', 'carrode01', 'valanjo01', 'siakapa01', 'josepco01', 'noguelu01', 'poeltja01', 'rosste01', 'powelno01', 'sullija01', 'pattepa01', 'vanvlfr01']","[32, 21]",1,none
201702080NOP,UTA,NOP,UTA,8:00p,"Smoothie King Center, New Orleans, Louisiana",25,28,16,25,[],94,1,2.0,"['joneste01', 'holidjr01', 'davisan02', 'hillso01', 'hieldbu01', 'fraziti01', 'cunnida01', 'motiedo01', 'mooreet01', 'gallola01', 'evansty01', 'asikom01', 'ajincal01']","[20, 32]",0,32,30,28,37,[],127,3,2.0,"['goberru01', 'haywago01', 'favorde01', 'hillge01', 'inglejo01', 'johnsjo02', 'exumda01', 'burksal01', 'diawbo01', 'lylestr01', 'macksh01', 'witheje01', 'netora01']","[33, 19]",0,conference
201702080NYK,LAC,NYK,LAC,8:00p,"Madison Square Garden (IV), New York, New York",36,31,28,20,[],115,-2,2.0,"['rosede01', 'anthoca01', 'leeco01', 'porzikr01', 'oquinky01', 'holidju01', 'hernawi01', 'kuzmimi01', 'jennibr01', 'plumlma02', 'vujacsa01', 'bakerro01', 'ndourma01']","[22, 31]",0,36,32,20,31,[],119,-3,2.0,"['riverau01', 'griffbl01', 'jordade01', 'redicjj01', 'mbahalu01', 'crawfja01', 'feltora01', 'speigma01', 'johnswe01', 'bassbr01', 'anderal01', 'piercpa01']","[31, 21]",0,none
201702080PHI,SAS,PHI,SAS,7:00p,"Wells Fargo Center, Philadelphia, Pennsylvania",23,28,24,28,[],103,-4,2.0,"['covinro01', 'mccontj01', 'ilyaser01', 'okafoja01', 'hendege02', 'stausni01', 'noelne01', 'saricda01', 'rodrise01', 'luwawti01', 'randlch01', 'holmeri01', 'embiijo01']","[18, 33]",0,29,29,24,29,[],111,-1,2.0,"['leonaka01', 'aldrila01', 'parketo01', 'dedmode01', 'greenda02', 'ginobma01', 'millspa02', 'bertada01', 'leeda02', 'simmojo02', 'anderky01', 'anthojo01', 'murrade01']","[39, 12]",1,none
201702080SAC,SAC,SAC,BOS,10:30p,"Golden 1 Center, Sacramento, California",19,30,28,31,[],108,-1,2.0,"['collida01', 'tollian01', 'afflaar01', 'koufoko01', 'lawsoty01', 'barnema02', 'mclembe01', 'caulewi01', 'richama01', 'labissk01', 'papagge01', 'couside01']","[20, 32]",0,28,21,22,21,[],92,7,3.0,"['thomais02', 'crowdja01', 'horfoal01', 'johnsam01', 'brownja02', 'smartma01', 'olynyke01', 'greenge01', 'roziete01', 'jerebjo01', 'zellety01', 'youngja01', 'mickejo01']","[33, 18]",1,none
201702090CHO,HOU,CHO,HOU,7:00p,"Spectrum Center, Charlotte, North Carolina",29,25,22,19,[],95,1,2.0,"['walkeke02', 'willima02', 'kiddgmi01', 'batumni01', 'zelleco01', 'belinma01', 'kaminfr01', 'plumlmi01', 'roberbr01', 'lambje01', 'woodch01', 'mccalra01', 'grahatr01']","[24, 28]",0,23,27,36,21,[],107,2,2.0,"['arizatr01', 'hardeja01', 'anderry01', 'beverpa01', 'capelca01', 'breweco01', 'harremo01', 'dekkesa01', 'hilarne01', 'mcdankj01', 'gordoer01', 'ennisty01', 'brownbo02']","[38, 17]",1,none
201702090DAL,DAL,DAL,UTA,8:30p,"American Airlines Center, Dallas, Texas",20,22,26,32,[],112,-2,2.0,"['barneha02', 'curryse01', 'matthwe02', 'nowitdi01', 'ferreyo01', 'harride01', 'mejrisa01', 'finnedo01', 'anderju01', 'poweldw01', 'willide01', 'brussni01']","[20, 32]",0,23,31,24,22,[],105,4,1.0,"['haywago01', 'inglejo01', 'goberru01', 'favorde01', 'exumda01', 'johnsjo02', 'macksh01', 'burksal01', 'diawbo01', 'lylestr01', 'witheje01', 'netora01', 'hillge01']","[34, 19]",3,conference
201702090OKC,OKC,OKC,CLE,8:00p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",29,26,31,32,[],118,-1,3.0,"['roberan03', 'adamsst01', 'oladivi01', 'westbru01', 'sabondo01', 'lauvejo01', 'grantje01', 'payneca01', 'abrinal01', 'morroan01', 'singlky01', 'collini01', 'chrisse01']","[30, 23]",0,21,36,25,27,[],109,4,1.0,"['jamesle01', 'irvinky01', 'thomptr01', 'loveke01', 'mcraejo01', 'korveky01', 'willide02', 'fryech01', 'feldeka01', 'jefferi01', 'jonesja02', 'liggide01', 'shumpim01']","[36, 15]",1,none
201702090ORL,PHI,ORL,PHI,7:00p,"Amway Center, Orlando, Florida",25,23,36,27,[],111,-2,2.0,"['fournev01', 'ibakase01', 'vucevni01', 'watsocj01', 'hezonma01', 'paytoel01', 'augusdj01', 'greenje02', 'biyombi01', 'wilcocj01', 'rudezda01', 'gordoaa01']","[20, 34]",2,20,35,30,27,[],112,-5,1.0,"['covinro01', 'mccontj01', 'ilyaser01', 'okafoja01', 'hendege02', 'stausni01', 'saricda01', 'noelne01', 'rodrise01', 'luwawti01', 'randlch01', 'holmeri01', 'embiijo01']","[18, 34]",0,conference
201702090POR,BOS,POR,BOS,10:30p,"Moda Center, Portland, Oregon",32,23,21,35,[],111,1,2.0,"['lillada01', 'mccolcj01', 'plumlma01', 'harklma01', 'vonleno01', 'aminual01', 'crabbal01', 'leoname01', 'connapa01', 'davised01', 'napiesh01', 'turneev01']","[23, 30]",1,22,27,28,43,[],120,-1,1.0,"['thomais02', 'smartma01', 'brownja02', 'horfoal01', 'johnsam01', 'roziete01', 'olynyke01', 'greenge01', 'jerebjo01', 'zellety01', 'youngja01', 'mickejo01']","[33, 19]",0,none
201702100BRK,MIA,BRK,MIA,7:30p,"Barclays Center, Brooklyn, New York",22,31,19,27,[],99,-1,2.0,"['lopezbr01', 'bogdabo02', 'foyera01', 'holliro01', 'dinwisp01', 'booketr01', 'harrijo01', 'leverca01', 'hamilju01', 'kilpase01', 'whiteis01', 'scolalu01']","[9, 44]",0,20,29,25,34,[],108,2,2.0,"['mcgruro01', 'dragigo01', 'whiteha01', 'ellinwa01', 'babbilu01', 'johnsty01', 'johnsja01', 'whiteok01', 'reedwi02', 'waitedi01', 'richajo01', 'hasleud01', 'georgma01']","[23, 30]",2,conference
201702100DET,SAS,DET,SAS,7:30p,"The Palace of Auburn Hills, Auburn Hills, Michigan",19,22,25,26,[],92,2,2.0,"['drumman01', 'caldwke01', 'leuerjo01', 'jacksre01', 'morrima03', 'harrito02', 'smithis01', 'johnsst04', 'baynear01', 'udrihbe01', 'marjabo01', 'hillida01', 'bullore01']","[25, 28]",0,27,33,23,20,[],103,1,2.0,"['leonaka01', 'aldrila01', 'dedmode01', 'parketo01', 'greenda02', 'leeda02', 'ginobma01', 'millspa02', 'simmojo02', 'bertada01', 'anthojo01', 'anderky01', 'forbebr01']","[40, 12]",1,none
201702100MEM,GSW,MEM,GSW,8:00p,"FedEx Forum, Memphis, Tennessee",22,27,28,30,[],107,3,2.0,"['gasolma01', 'conlemi01', 'ennisja01', 'allento01', 'greenja01', 'randoza01', 'cartevi01', 'douglto01', 'danietr01', 'wrighbr03', 'harrian01', 'parsoch01']","[33, 22]",2,29,33,36,24,[],122,1,2.0,"['thompkl01', 'greendr01', 'curryst01', 'duranke01', 'mcgeeja01', 'iguodan01', 'looneke01', 'livinsh01', 'mcadoja01', 'mccawpa01', 'clarkia01', 'weberbr01', 'jonesda03']","[44, 8]",0,conference
201702100MIL,LAL,MIL,LAL,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",30,25,29,30,[],114,-1,2.0,"['antetgi01', 'snellto01', 'dellama01', 'makerth01', 'hensojo01', 'brogdma01', 'beaslmi01', 'middlkh01', 'monrogr01', 'teletmi01', 'terryja01', 'vaughra01', 'hawessp01']","[22, 29]",0,47,29,27,19,[],122,-1,2.0,"['youngni01', 'russeda01', 'randlju01', 'ingrabr01', 'blackta01', 'denglu01', 'nancela02', 'clarkjo01', 'zubaciv01', 'willilo02', 'robinth01', 'mozgoti01', 'caldejo01']","[18, 37]",0,none
201702100MIN,NOP,MIN,NOP,8:00p,"Target Center, Minneapolis, Minnesota",40,25,24,17,[],106,1,2.0,"['rubiori01', 'townska01', 'wiggian01', 'dienggo01', 'rushbr01', 'muhamsh01', 'bjeline01', 'stephla01', 'jonesty01', 'dunnkr01', 'aldrico01', 'hilljo01']","[20, 33]",0,28,33,37,24,[],122,-1,2.0,"['cunnida01', 'holidjr01', 'hillso01', 'davisan02', 'hieldbu01', 'gallola01', 'fraziti01', 'motiedo01', 'asikom01', 'mooreet01', 'joneste01', 'evansty01', 'ajincal01']","[20, 33]",1,conference
201702100NYK,DEN,NYK,DEN,7:30p,"Madison Square Garden (IV), New York, New York",32,34,22,35,[],123,-3,2.0,"['jennibr01', 'anthoca01', 'porzikr01', 'leeco01', 'rosede01', 'oquinky01', 'holidju01', 'bakerro01', 'hernawi01', 'ndourma01', 'vujacsa01', 'plumlma02', 'kuzmimi01']","[22, 32]",0,34,30,36,31,[],131,-1,2.0,"['jokicni01', 'chandwi01', 'nelsoja01', 'harriga01', 'arthuda01', 'bartowi01', 'hernaju01', 'murraja01', 'nurkiju01', 'obryajo01', 'mudiaem01', 'millemi01', 'beaslma01']","[23, 29]",1,none
201702100PHO,PHO,PHO,CHI,10:30p,"Talking Stick Resort Arena, Phoenix, Arizona",28,28,30,29,[],115,-3,2.0,"['warretj01', 'bookede01', 'bledser01', 'chrisma01', 'chandty01', 'tuckepj01', 'willial03', 'knighbr03', 'dudleja01', 'barbole01', 'ulisty01', 'pricero01', 'lenal01']","[16, 37]",0,26,17,33,21,[],97,-1,2.0,"['butleji01', 'wadedw01', 'gibsota01', 'lopezro01', 'grantje02', 'rondora01', 'feliccr01', 'mcderdo01', 'valende01', 'mirotni01', 'cartemi01', 'portibo01', 'canaais01']","[26, 27]",0,none
201702100SAC,SAC,SAC,ATL,10:30p,"Golden 1 Center, Sacramento, California",17,26,31,34,[],108,1,2.0,"['collida01', 'mclembe01', 'couside01', 'afflaar01', 'koufoko01', 'tollian01', 'barnema02', 'caulewi01', 'richama01', 'labissk01', 'lawsoty01', 'papagge01']","[21, 32]",0,28,31,25,23,[],107,1,2.0,"['millspa01', 'hardati02', 'schrode01', 'bazemke01', 'howardw01', 'bembrde01', 'delanma01', 'humphkr01', 'dunlemi02', 'muscami01', 'pattela01', 'princta02', 'scottmi01']","[31, 22]",1,none
201702100WAS,WAS,WAS,IND,8:00p,"Verizon Center, Washington, District of Columbia",33,26,27,26,[],112,1,2.0,"['walljo01', 'bealbr01', 'gortama01', 'morrima02', 'porteot01', 'oubreke01', 'smithja02', 'burketr01', 'satorto01', 'mahinia01', 'mcclesh01', 'nichoan01', 'thornma01']","[31, 21]",1,27,32,22,26,[],107,-1,2.0,"['georgpa01', 'turnemy01', 'teaguje01', 'allenla01', 'milescj01', 'ellismo01', 'serapke01', 'stuckro01', 'jeffeal01', 'robingl02', 'youngjo01', 'chrisra01', 'brookaa01']","[29, 23]",1,conference
201702110CHO,LAC,CHO,LAC,5:00p,"Spectrum Center, Charlotte, North Carolina",27,24,19,32,[],102,-1,2.0,"['walkeke02', 'batumni01', 'kaminfr01', 'willima02', 'kiddgmi01', 'belinma01', 'lambje01', 'plumlmi01', 'roberbr01', 'woodch01', 'tobeymi01', 'mccalra01', 'grahatr01']","[24, 29]",0,29,24,24,30,[],107,1,3.0,"['riverau01', 'griffbl01', 'jordade01', 'redicjj01', 'mbahalu01', 'feltora01', 'crawfja01', 'speigma01', 'anderal01', 'johnswe01', 'stonedi01', 'piercpa01', 'bassbr01']","[32, 21]",0,none
201702110CLE,CLE,CLE,DEN,7:30p,"Quicken Loans Arena, Cleveland, Ohio",28,31,33,33,[],125,-1,2.0,"['thomptr01', 'irvinky01', 'loveke01', 'jamesle01', 'liggide01', 'korveky01', 'willide02', 'jefferi01', 'fryech01', 'feldeka01', 'jonesja02', 'mcraejo01', 'shumpim01']","[36, 16]",0,33,22,23,31,[],109,1,1.0,"['jokicni01', 'nelsoja01', 'chandwi01', 'harriga01', 'arthuda01', 'bartowi01', 'murraja01', 'hernaju01', 'millemi01', 'obryajo01', 'beaslma01', 'nurkiju01', 'mudiaem01']","[24, 29]",0,none
201702110DAL,DAL,DAL,ORL,9:00p,"American Airlines Center, Dallas, Texas",29,32,23,28,[],112,1,2.0,"['barneha02', 'curryse01', 'matthwe02', 'nowitdi01', 'willide01', 'ferreyo01', 'mejrisa01', 'anderju01', 'poweldw01', 'finnedo01', 'brussni01', 'harride01']","[21, 32]",0,23,12,17,28,[],80,-3,2.0,"['hezonma01', 'watsocj01', 'fournev01', 'vucevni01', 'ibakase01', 'augusdj01', 'biyombi01', 'paytoel01', 'greenje02', 'rudezda01', 'gordoaa01', 'wilcocj01']","[20, 35]",1,none
201702110HOU,HOU,HOU,PHO,9:00p,"Toyota Center, Houston, Texas",38,39,34,22,[],133,3,2.0,"['anderry01', 'arizatr01', 'hardeja01', 'beverpa01', 'capelca01', 'dekkesa01', 'breweco01', 'harremo01', 'hilarne01', 'ennisty01', 'mcdankj01', 'brownbo02', 'gordoer01']","[39, 17]",2,24,29,24,25,[],102,1,1.0,"['chrisma01', 'warretj01', 'bookede01', 'knighbr03', 'lenal01', 'ulisty01', 'dudleja01', 'tuckepj01', 'barbole01', 'willial03', 'pricero01', 'jonesde02']","[17, 37]",0,conference
201702110IND,MIL,IND,MIL,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",22,30,22,26,[],100,-2,1.0,"['georgpa01', 'milescj01', 'teaguje01', 'turnemy01', 'allenla01', 'ellismo01', 'jeffeal01', 'stuckro01', 'robingl02', 'serapke01', 'youngjo01', 'chrisra01', 'brookaa01']","[29, 24]",0,29,33,26,28,[],116,-2,1.0,"['antetgi01', 'dellama01', 'beaslmi01', 'makerth01', 'snellto01', 'brogdma01', 'monrogr01', 'vaughra01', 'teletmi01', 'terryja01', 'hibbero01', 'hensojo01', 'hawessp01']","[22, 30]",1,division
201702110OKC,GSW,OKC,GSW,8:30p,"Chesapeake Energy Arena, Oklahoma City, Oklahoma",24,26,37,27,[],114,1,2.0,"['westbru01', 'adamsst01', 'oladivi01', 'roberan03', 'sabondo01', 'grantje01', 'morroan01', 'lauvejo01', 'payneca01', 'abrinal01', 'chrisse01', 'collini01', 'singlky01']","[31, 23]",0,30,43,32,25,[],130,2,1.0,"['greendr01', 'curryst01', 'thompkl01', 'duranke01', 'mcgeeja01', 'iguodan01', 'livinsh01', 'clarkia01', 'looneke01', 'mcadoja01', 'weberbr01', 'jonesda03', 'mccawpa01']","[45, 8]",2,conference
201702110PHI,PHI,PHI,MIA,7:30p,"Wells Fargo Center, Philadelphia, Pennsylvania",27,27,30,33,[],117,1,2.0,"['mccontj01', 'noelne01', 'covinro01', 'hendege02', 'ilyaser01', 'stausni01', 'saricda01', 'holmeri01', 'rodrise01', 'luwawti01', 'randlch01', 'okafoja01', 'embiijo01']","[19, 34]",1,27,21,28,33,[],109,3,1.0,"['dragigo01', 'ellinwa01', 'whiteha01', 'mcgruro01', 'babbilu01', 'johnsja01', 'johnsty01', 'whiteok01', 'reedwi02', 'waitedi01', 'richajo01', 'hasleud01', 'georgma01']","[24, 30]",1,conference
201702110UTA,BOS,UTA,BOS,10:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",23,21,21,39,[],104,-1,2.0,"['haywago01', 'hillge01', 'goberru01', 'inglejo01', 'favorde01', 'lylestr01', 'johnsjo02', 'burksal01', 'diawbo01', 'exumda01', 'macksh01', 'netora01', 'witheje01']","[34, 20]",0,33,25,19,35,[],112,1,2.0,"['smartma01', 'thomais02', 'horfoal01', 'johnsam01', 'brownja02', 'olynyke01', 'roziete01', 'greenge01', 'jerebjo01', 'youngja01', 'jacksde01', 'mickejo01', 'zellety01']","[34, 19]",1,none
201702120MIN,MIN,MIN,CHI,3:30p,"Target Center, Minneapolis, Minnesota",34,23,27,33,[],117,-1,2.0,"['townska01', 'dienggo01', 'wiggian01', 'rubiori01', 'rushbr01', 'bjeline01', 'muhamsh01', 'stephla01', 'dunnkr01', 'aldrico01', 'jonesty01', 'hilljo01']","[20, 34]",1,17,23,25,24,[],89,-2,2.0,"['cartemi01', 'mcderdo01', 'lopezro01', 'grantje02', 'gibsota01', 'portibo01', 'feliccr01', 'rondora01', 'valende01', 'canaais01', 'wadedw01', 'mirotni01', 'butleji01']","[26, 28]",0,none
201702120NYK,NYK,NYK,SAS,3:30p,"Madison Square Garden (IV), New York, New York",18,24,27,25,[],94,-4,2.0,"['anthoca01', 'porzikr01', 'leeco01', 'rosede01', 'hernawi01', 'oquinky01', 'jennibr01', 'thomala01', 'holidju01', 'vujacsa01', 'plumlma02', 'kuzmimi01', 'bakerro01']","[22, 33]",0,21,27,17,25,[],90,2,2.0,"['aldrila01', 'leonaka01', 'greenda02', 'parketo01', 'dedmode01', 'leeda02', 'millspa02', 'ginobma01', 'bertada01', 'anderky01', 'murrade01', 'forbebr01', 'anthojo01']","[41, 12]",0,none
201702120SAC,SAC,SAC,NOP,9:00p,"Golden 1 Center, Sacramento, California",23,30,23,29,[],105,2,2.0,"['collida01', 'couside01', 'afflaar01', 'mclembe01', 'koufoko01', 'barnema02', 'tollian01', 'caulewi01', 'richama01', 'labissk01', 'lawsoty01', 'papagge01']","[22, 32]",1,29,27,17,26,[],99,1,2.0,"['davisan02', 'holidjr01', 'cunnida01', 'hillso01', 'hieldbu01', 'gallola01', 'motiedo01', 'evansty01', 'fraziti01', 'ajincal01', 'asikom01', 'joneste01', 'mooreet01']","[21, 33]",0,conference
201702120TOR,DET,TOR,DET,6:00p,"Air Canada Centre, Toronto, Canada",27,24,31,19,[],101,-1,4.0,"['derozde01', 'carrode01', 'lowryky01', 'valanjo01', 'poeltja01', 'noguelu01', 'josepco01', 'rosste01', 'powelno01', 'wrighde01', 'vanvlfr01', 'sullija01', 'siakapa01']","[32, 22]",1,25,20,21,36,[],102,-1,2.0,"['caldwke01', 'morrima03', 'drumman01', 'jacksre01', 'leuerjo01', 'harrito02', 'smithis01', 'johnsst04', 'baynear01', 'udrihbe01', 'marjabo01', 'hillida01', 'bullore01']","[25, 29]",0,conference
201702130BRK,MEM,BRK,MEM,7:30p,"Barclays Center, Brooklyn, New York",19,23,30,31,[],103,-2,3.0,"['lopezbr01', 'dinwisp01', 'holliro01', 'bogdabo02', 'foyera01', 'kilpase01', 'booketr01', 'leverca01', 'whiteis01', 'scolalu01', 'harrijo01', 'mcculch01', 'hamilju01']","[9, 45]",0,27,25,27,33,[],112,-1,3.0,"['conlemi01', 'gasolma01', 'ennisja01', 'parsoch01', 'greenja01', 'wrighbr03', 'cartevi01', 'douglto01', 'randoza01', 'danietr01', 'harrian01', 'allento01']","[33, 23]",0,none
201702130CHO,PHI,CHO,PHI,7:00p,"Spectrum Center, Charlotte, North Carolina",22,25,25,27,[],99,-2,2.0,"['batumni01', 'walkeke02', 'kaminfr01', 'willima02', 'kiddgmi01', 'belinma01', 'lambje01', 'roberbr01', 'plumlmi01', 'woodch01', 'tobeymi01', 'mccalra01', 'grahatr01']","[24, 30]",1,31,17,32,25,[],105,2,2.0,"['mccontj01', 'covinro01', 'noelne01', 'hendege02', 'ilyaser01', 'saricda01', 'stausni01', 'holmeri01', 'rodrise01', 'luwawti01', 'randlch01', 'okafoja01', 'embiijo01']","[20, 34]",1,conference
201702130DAL,BOS,DAL,BOS,8:30p,"American Airlines Center, Dallas, Texas",28,22,32,16,[],98,2,2.0,"['barneha02', 'matthwe02', 'curryse01', 'nowitdi01', 'willide01', 'ferreyo01', 'harride01', 'poweldw01', 'mejrisa01', 'finnedo01', 'anderju01', 'brussni01']","[22, 32]",0,30,31,22,28,[],111,2,2.0,"['smartma01', 'thomais02', 'horfoal01', 'crowdja01', 'johnsam01', 'olynyke01', 'roziete01', 'greenge01', 'jerebjo01', 'youngja01', 'mickejo01', 'zellety01', 'jacksde01']","[35, 19]",1,none
201702130DEN,DEN,DEN,GSW,9:00p,"Pepsi Center, Denver, Colorado",42,37,28,25,[],132,-1,2.0,"['hernaju01', 'bartowi01', 'jokicni01', 'nelsoja01', 'harriga01', 'murraja01', 'obryajo01', 'millemi01', 'beaslma01', 'mudiaem01', 'chandwi01', 'arthuda01']","[24, 30]",0,30,24,31,25,[],110,3,2.0,"['mccawpa01', 'curryst01', 'duranke01', 'greendr01', 'mcgeeja01', 'clarkia01', 'weberbr01', 'iguodan01', 'looneke01', 'mcadoja01', 'jonesda03', 'thompkl01']","[46, 8]",2,conference
201702130IND,SAS,IND,SAS,7:00p,"Bankers Life Fieldhouse, Indianapolis, Indiana",31,18,30,27,[],106,-3,2.0,"['georgpa01', 'turnemy01', 'teaguje01', 'serapke01', 'robingl02', 'ellismo01', 'milescj01', 'stuckro01', 'jeffeal01', 'youngjo01', 'niangge01', 'brookaa01', 'allenla01']","[29, 25]",0,26,23,34,27,[],110,-1,1.0,"['leonaka01', 'aldrila01', 'greenda02', 'parketo01', 'dedmode01', 'leeda02', 'millspa02', 'simmojo02', 'ginobma01', 'anderky01', 'bertada01', 'murrade01', 'anthojo01']","[41, 13]",0,none
201702130MIA,ORL,MIA,ORL,7:30p,"AmericanAirlines Arena, Miami, Florida",28,29,30,20,[],107,-1,2.0,"['dragigo01', 'whiteha01', 'waitedi01', 'mcgruro01', 'babbilu01', 'johnsty01', 'johnsja01', 'ellinwa01', 'reedwi02', 'whiteok01', 'richajo01', 'hasleud01', 'georgma01']","[24, 31]",1,36,24,27,29,[],116,-4,2.0,"['fournev01', 'vucevni01', 'gordoaa01', 'ibakase01', 'watsocj01', 'paytoel01', 'greenje02', 'hezonma01', 'biyombi01', 'augusdj01', 'zimmest01', 'rudezda01']","[20, 36]",1,division
201702130MIL,MIL,MIL,DET,8:00p,"BMO Harris Bradley Center, Milwaukee, Wisconsin",23,28,26,25,[],102,1,2.0,"['antetgi01', 'beaslmi01', 'snellto01', 'dellama01', 'makerth01', 'monrogr01', 'brogdma01', 'middlkh01', 'terryja01', 'teletmi01', 'vaughra01', 'hensojo01', 'hawessp01']","[23, 30]",1,19,15,27,28,[],89,1,1.0,"['morrima03', 'leuerjo01', 'drumman01', 'caldwke01', 'jacksre01', 'harrito02', 'smithis01', 'johnsst04', 'marjabo01', 'baynear01', 'udrihbe01', 'hillida01', 'bullore01']","[26, 29]",1,division
201702130PHO,NOP,PHO,NOP,9:00p,"Talking Stick Resort Arena, Phoenix, Arizona",28,30,22,28,[],108,-1,2.0,"['bledser01', 'bookede01', 'chandty01', 'warretj01', 'chrisma01', 'tuckepj01', 'lenal01', 'knighbr03', 'dudleja01', 'barbole01', 'jonesde02', 'ulisty01', 'willial03']","[17, 38]",1,29,24,24,33,[],110,-1,1.0,"['davisan02', 'holidjr01', 'hillso01', 'hieldbu01', 'ajincal01', 'evansty01', 'mooreet01', 'gallola01', 'motiedo01', 'asikom01', 'cunnida01', 'fraziti01', 'joneste01']","[21, 34]",2,conference
201702130POR,ATL,POR,ATL,10:30p,"Moda Center, Portland, Oregon",28,20,26,23,[],104,-1,4.0,"['lillada01', 'mccolcj01', 'harklma01', 'leoname01', 'vonleno01', 'aminual01', 'crabbal01', 'davised01', 'connapa01', 'napiesh01', 'laymaja01', 'quartti01']","[23, 31]",0,21,21,33,22,[],109,-1,3.0,"['hardati02', 'schrode01', 'millspa01', 'howardw01', 'bazemke01', 'princta02', 'muscami01', 'delanma01', 'dunlemi02', 'bembrde01', 'humphkr01', 'pattela01', 'scottmi01']","[31, 23]",0,none
201702130UTA,LAC,UTA,LAC,9:00p,"Vivint Smart Home Arena, Salt Lake City, Utah",19,15,15,23,[],72,-2,2.0,"['haywago01', 'hillge01', 'goberru01', 'favorde01', 'inglejo01', 'johnsjo02', 'burksal01', 'exumda01', 'diawbo01', 'lylestr01', 'netora01', 'witheje01', 'macksh01']","[34, 21]",0,18,27,31,12,[],88,2,2.0,"['mbahalu01', 'griffbl01', 'riverau01', 'jordade01', 'redicjj01', 'crawfja01', 'feltora01', 'speigma01', 'anderal01', 'johnswe01', 'stonedi01', 'piercpa01', 'bassbr01']","[33, 21]",1,conference
201702130WAS,WAS,WAS,OKC,8:00p,"Verizon Center, Washington, District of Columbia",38,29,34,19,[],120,2,3.0,"['porteot01', 'morrima02', 'walljo01', 'gortama01', 'bealbr01', 'burketr01', 'smithja02', 'satorto01', 'mahinia01', 'oubreke01', 'mcclesh01', 'nichoan01', 'thornma01']","[32, 21]",0,32,22,19,25,[],98,-1,2.0,"['westbru01', 'sabondo01', 'adamsst01', 'oladivi01', 'roberan03', 'lauvejo01', 'grantje01', 'payneca01', 'abrinal01', 'singlky01', 'morroan01', 'chrisse01', 'collini01']","[31, 24]",1,none
