,homeElo,awayElo,homeEloRAPTOR,awayEloRAPTOR,neutral
201511290MEM,1562.63949334745,1253.66929986179,1542.3438720703125,1254.153076171875,0
201511290NYK,1375.26915898664,1488.15532350677,1350.3555908203125,1462.2889404296875,0
201511290ORL,1406.76490410919,1547.80675919565,1413.690185546875,1565.779541015625,0
201511290TOR,1563.20092456171,1482.61698095536,1569.0858154296875,1461.704833984375,0
201511300ATL,1560.64041442621,1591.38557925248,1527.42333984375,1609.166015625,0
201511300CHI,1563.76449044782,1697.12040796593,1542.6490478515625,1627.3447265625,0
201511300DET,1488.30342596708,1494.86266138718,1467.200927734375,1463.2486572265625,0
201511300LAC,1591.95554418272,1514.73230958296,1595.381103515625,1483.012939453125,0
201511300MIA,1499.70730975389,1529.54027986956,1471.0015869140625,1521.20458984375,0
201511300MIL,1391.87199977805,1428.38381868028,1358.8551025390625,1345.7864990234375,0
201511300SAC,1421.10550829298,1553.33200707186,1423.128173828125,1510.37939453125,0
201511300UTA,1551.74552183822,1816.61154970858,1529.77880859375,1777.455810546875,0
201512010BRK,1431.93341594436,1494.77062197022,1353.9111328125,1464.1220703125,0
201512010CLE,1670.70946576714,1467.62800071378,1731.932861328125,1450.795166015625,0
201512010MIN,1401.94298250309,1425.03138343528,1384.2523193359375,1435.6134033203125,0
201512010NOP,1461.64905344762,1563.82615699952,1460.399658203125,1576.18359375,0
201512010PHI,1252.48263620972,1301.77799515041,1293.1561279296875,1229.54638671875,0
201512010POR,1508.48290704678,1538.9088967173,1477.2718505859375,1500.3870849609375,0
201512020ATL,1566.52578942154,1551.04728354685,1542.6490478515625,1566.99267578125,0
201512020CHI,1570.05814185695,1416.50900253522,1530.33056640625,1360.257568359375,0
201512020CHO,1487.50790462558,1819.36836902813,1474.5574951171875,1777.455810546875,0
201512020DET,1495.85801778955,1489.91993669487,1470.1632080078125,1461.704833984375,0
201512020HOU,1487.30806956471,1451.99303509797,1470.7293701171875,1440.1951904296875,0
201512020LAC,1598.2049467189,1565.69625037442,1606.8927001953125,1520.522216796875,0
201512020NYK,1368.56182110623,1262.0447454953,1338.970458984375,1254.153076171875,0
201512020SAS,1690.8267565568,1403.74681592311,1712.4312744140625,1348.333984375,0
201512020WAS,1493.78040707708,1292.21588586483,1471.0015869140625,1268.0484619140625,0
201512030MEM,1573.48217534917,1693.67387191985,1584.6905517578125,1714.1319580078125,0
201512030MIA,1486.52187208346,1585.50020425715,1470.7293701171875,1602.2503662109375,0
201512030POR,1501.39287081212,1583.44896532619,1467.6551513671875,1559.3350830078125,0
201512030SAC,1435.52861864754,1542.72571753999,1436.66162109375,1554.8026123046875,1
201512030TOR,1566.14736031378,1413.45758157472,1569.0858154296875,1355.48583984375,0
201512030UTA,1548.98870251867,1432.28614476183,1520.6923828125,1442.3372802734375,0
201512040ATL,1551.42571265461,1306.38869070462,1529.77880859375,1216.3494873046875,0
201512040DAL,1545.99893295196,1492.08356970956,1503.1365966796875,1462.853515625,0
201512040DET,1500.42653008118,1400.89970056006,1471.0015869140625,1334.7532958984375,0
201512040NOP,1447.21753495312,1644.55705940384,1440.7030029296875,1694.010498046875,0
201512040NYK,1373.22488517573,1436.78410121971,1358.489501953125,1366.7867431640625,0
201512040WAS,1479.60760223729,1485.35142440324,1461.5255126953125,1461.704833984375,0
201512050CHI,1573.10956281745,1482.35847609837,1558.5054931640625,1461.112548828125,0
201512050HOU,1502.29735293992,1426.07317653,1471.0015869140625,1427.5032958984375,0
201512050LAC,1580.45223176713,1450.5814286971,1595.381103515625,1442.5552978515625,0
201512050MIA,1491.33559356639,1633.88152351417,1471.0015869140625,1672.8956298828125,0
201512050MIL,1397.40652937234,1385.97011073296,1359.0926513671875,1340.59912109375,0
201512050MIN,1394.68822117654,1512.27246952417,1377.34033203125,1483.2620849609375,0
201512050PHI,1257.3816814258,1421.67167162189,1293.1561279296875,1363.1998291015625,0
201512050SAS,1708.85797429472,1552.18115965753,1776.0338134765625,1566.99267578125,0
201512050TOR,1557.93327026661,1824.51779755534,1542.3438720703125,1777.455810546875,0
201512050UTA,1530.6934185834,1572.56936661414,1499.633056640625,1546.295166015625,0
201512060BRK,1424.03887566248,1827.25167847918,1353.47607421875,1777.455810546875,0
201512060DET,1503.9197012689,1304.0714661451,1469.2501220703125,1234.422607421875,0
201512060MEM,1558.2980729743,1481.52953623491,1542.6490478515625,1455.27880859375,0
201512060OKC,1580.68648277422,1422.1489054817,1618.6138916015625,1415.990234375,0
201512060WAS,1483.42949040562,1535.7851497216,1461.5255126953125,1499.533203125,0
201512070CHI,1559.42360831729,1479.2816718409,1535.9210205078125,1455.6397705078125,0
201512070CHO,1496.04443059853,1507.911899481,1468.139404296875,1470.9674072265625,0
201512070MIA,1506.97176315918,1469.68358013113,1480.2938232421875,1453.2603759765625,0
201512070MIL,1405.93375750187,1519.51232041327,1366.7491455078125,1489.0850830078125,0
201512070MIN,1387.44837028744,1582.16866716655,1365.2005615234375,1593.34716796875,0
201512070NOP,1457.89307084279,1550.45762533238,1450.8328857421875,1566.99267578125,0
201512070NYK,1377.44288260343,1549.53105999609,1368.7237548828125,1511.9468994140625,0
201512070PHI,1253.03735037059,1710.58150861987,1293.1561279296875,1710.69580078125,0
201512070TOR,1555.19938934277,1300.079267933,1542.4520263671875,1229.54638671875,0
201512080BRK,1420.67577401549,1506.22162398822,1353.9564208984375,1469.4774169921875,0
201512080CLE,1618.24535392138,1514.43657489987,1666.1070556640625,1483.012939453125,0
201512080DEN,1426.0160026771,1448.86499329768,1379.2779541015625,1441.408935546875,0
201512080IND,1568.11263483688,1830.61478012617,1529.670654296875,1777.455810546875,0
201512080MEM,1560.54593736831,1582.39292879817,1542.6490478515625,1602.2503662109375,0
201512080SAC,1420.44245945775,1535.15015036066,1422.27587890625,1497.8028564453125,0
201512090BOS,1566.10711161404,1551.08790965983,1567.3629150390625,1527.5284423828125,0
201512090CHO,1507.54557139455,1489.95330058575,1477.65576171875,1461.704833984375,0
201512090DAL,1555.85803467234,1553.74293721413,1517.0693359375,1527.5284423828125,0
201512090DET,1496.41075868498,1527.32429745921,1471.0015869140625,1507.786865234375,0
201512090MIL,1411.00950301527,1586.48337447533,1380.3131103515625,1592.4796142578125,0
201512090MIN,1383.13366297866,1298.34131625285,1362.6402587890625,1229.54638671875,0
201512090PHO,1487.61737049836,1463.1647015879,1469.5247802734375,1458.0343017578125,0
201512090TOR,1556.93734102292,1716.29080611698,1542.3438720703125,1698.947509765625,0
201512090UTA,1525.57404843331,1371.11590792718,1494.4393310546875,1334.7586669921875,0
201512090WAS,1486.70204270456,1499.55395173031,1469.5247802734375,1469.452880859375,0
201512100BRK,1427.3434462734,1247.32805287348,1354.2271728515625,1254.153076171875,0
201512100CHI,1546.70227903257,1596.0185110011,1519.2288818359375,1599.6712646484375,0
201512100OKC,1615.61456870727,1561.5704055187,1666.1070556640625,1534.2147216796875,0
201512100SAC,1430.0185613851,1365.82879388516,1425.37548828125,1324.5880126953125,0
201512110BOS,1570.4927422413,1835.14354728341,1591.422119140625,1777.455810546875,0
201512110DEN,1411.71629438688,1384.94076726514,1375.864013671875,1297.282470703125,0
201512110IND,1563.58386767964,1480.57199899177,1529.9913330078125,1455.55419921875,0
201512110MEM,1532.44237304568,1516.92687298853,1510.4412841796875,1482.20458984375,0
201512110NOP,1442.24358456113,1476.34747100209,1442.25146484375,1455.6397705078125,0
201512110ORL,1459.82745566211,1621.10465012892,1464.0289306640625,1652.6585693359375,0
201512110PHI,1244.68268478833,1491.29268309851,1293.1561279296875,1461.704833984375,0
201512110PHO,1490.95461642415,1511.57727869233,1470.1632080078125,1470.10498046875,0
201512110SAS,1709.42846806461,1296.53421196637,1776.0338134765625,1230.3262939453125,0
201512110TOR,1563.79967907529,1401.4743664895,1542.3438720703125,1332.6495361328125,0
201512110UTA,1530.86116247533,1621.98034075437,1499.633056640625,1657.10009765625,0
201512120ATL,1555.2046334716,1710.66062462876,1527.531494140625,1710.69580078125,0
201512120BRK,1429.98881435855,1591.42400802829,1353.9111328125,1601.6810302734375,0
201512120CHI,1551.29678200538,1445.97323439183,1529.77880859375,1440.2998046875,0
201512120CHO,1544.02635932153,1567.01887520617,1533.10986328125,1571.602783203125,0
201512120DAL,1548.03056636777,1472.61782117139,1503.1365966796875,1455.6397705078125,0
201512120DET,1497.5561329312,1569.11068566784,1470.1632080078125,1536.261474609375,0
201512120HOU,1509.90852343278,1295.30205540222,1483.89404296875,1230.3262939453125,0
201512120MIL,1398.95818607974,1838.61741431854,1358.7911376953125,1777.455810546875,0
201512120POR,1525.14700293468,1363.43829193662,1497.019775390625,1324.5880126953125,0
201512130MIA,1475.04518100357,1505.34288671268,1454.607177734375,1469.55029296875,0
201512130OKC,1628.51274211591,1524.32876111379,1664.05712890625,1488.7982177734375,0
201512130PHO,1477.3848921818,1381.63901118411,1454.607177734375,1340.43798828125,0
201512130TOR,1566.31585948505,1238.41923495564,1569.0858154296875,1232.8243408203125,0
201512140ATL,1539.75265759144,1479.29219945689,1505.810791015625,1458.15087890625,0
201512140BRK,1424.45498880205,1440.56708249744,1353.47607421875,1443.3970947265625,0
201512140CHI,1553.84665280589,1236.50383846532,1529.77880859375,1232.8243408203125,0
201512140DAL,1538.49721089285,1480.94540044342,1500.48828125,1454.4285888671875,0
201512140DEN,1415.01805046791,1514.6983061916,1378.267822265625,1482.671630859375,0
201512140DET,1513.2781334393,1596.95783358479,1483.89404296875,1605.5068359375,0
201512140IND,1553.38868515974,1568.23125597537,1515.7027587890625,1573.3458251953125,0
201512140MEM,1501.09586825936,1482.15117664631,1468.139404296875,1461.704833984375,0
201512140POR,1515.14212010271,1443.42336359132,1485.7049560546875,1437.8375244140625,0
201512140SAS,1726.11260050892,1521.19293093471,1765.560791015625,1488.7982177734375,0
201512150BOS,1576.15376581721,1640.36502329359,1593.4022216796875,1672.8956298828125,0
201512150LAL,1290.5122726434,1428.43516585881,1239.5830078125,1398.3868408203125,0
201512150MIN,1378.07850292249,1422.74168656458,1368.4222412109375,1364.36865234375,0
201512150SAC,1432.40906333364,1506.97467009493,1424.3502197265625,1469.4774169921875,0
201512160ATL,1520.64111388844,1234.53681406178,1493.6026611328125,1232.8243408203125,0
201512160BRK,1400.49928220155,1498.40374315989,1330.2237548828125,1469.452880859375,0
201512160CHI,1555.81367720943,1510.06267170966,1527.531494140625,1465.754150390625,0
201512160DET,1508.15254482941,1562.94496450424,1480.2938232421875,1572.1510009765625,0
201512160GSW,1809.14043453947,1475.64391639878,1765.3375244140625,1455.6397705078125,0
201512160IND,1563.38766577144,1543.79869493749,1529.670654296875,1502.80712890625,0
201512160LAC,1602.08342219468,1411.02048173639,1606.8927001953125,1360.91943359375,0
201512160NYK,1373.44317476859,1363.98035959198,1357.814697265625,1325.2314453125,0
201512160OKC,1631.64857229499,1518.15824310006,1664.05712890625,1483.5970458984375,0
201512160ORL,1464.52278909794,1534.89146871049,1465.585693359375,1515.968994140625,0
201512160SAS,1732.15587750651,1473.18437319601,1765.560791015625,1455.6397705078125,0
201512160UTA,1515.14965393712,1440.40724059397,1483.06689453125,1434.9241943359375,0
201512170CHO,1522.85871032818,1558.23227536367,1502.55615234375,1570.1773681640625,0
201512170CLE,1653.57382460656,1637.08485241982,1697.335693359375,1672.8956298828125,0
201512170LAL,1307.92695676582,1497.54732003121,1288.68310546875,1469.452880859375,0
201512180BOS,1558.24759441482,1523.17220536959,1569.0858154296875,1488.7982177734375,0
201512180CHI,1562.43590920533,1512.84991491883,1535.9210205078125,1483.29345703125,0
201512180DAL,1531.76341302573,1503.44043971376,1501.0003662109375,1469.8746337890625,0
201512180GSW,1811.30933002308,1407.88598868025,1765.3375244140625,1359.1722412109375,0
201512180IND,1575.4229476832,1392.70685157931,1541.3031005859375,1328.21484375,0
201512180MIA,1506.19617378213,1550.17946008974,1481.449462890625,1550.87744140625,0
201512180MIN,1359.48341261218,1441.83641339736,1333.801025390625,1437.3035888671875,0
201512180ORL,1476.55554748025,1512.72196297523,1459.314453125,1483.634765625,0
201512180PHI,1232.00572258063,1377.94012174839,1258.4566650390625,1340.43798828125,0
201512180PHO,1473.47502091517,1458.07414718184,1454.28271484375,1451.34033203125,0
201512180SAS,1734.9168022719,1605.21791525082,1765.560791015625,1621.129150390625,0
201512180UTA,1497.48274734925,1436.83982989509,1471.0015869140625,1325.3868408203125,0
201512190HOU,1508.97433731303,1601.9897523584,1480.2938232421875,1621.2054443359375,0
201512190MEM,1497.73266301715,1577.67583346161,1468.139404296875,1551.2548828125,0
201512190NYK,1386.63408517668,1553.50841693547,1362.9417724609375,1527.5284423828125,0
201512190OKC,1633.16974666536,1296.499939484,1664.05712890625,1230.3262939453125,0
201512190WAS,1470.42344843062,1530.91152560211,1454.6640625,1515.968994140625,0
201512200BRK,1390.4539658009,1365.40325487679,1325.657470703125,1325.9873046875,0
201512200CLE,1657.48893036102,1223.31175915234,1685.3006591796875,1232.8243408203125,0
201512200DEN,1431.94073378289,1449.32810056469,1379.133056640625,1440.505615234375,0
201512200MIA,1490.57872403161,1505.65323245561,1471.0015869140625,1469.8187255859375,0
201512200ORL,1483.62427799987,1537.12094932329,1465.8795166015625,1499.9200439453125,0
201512200PHO,1482.22106753232,1407.1607685836,1461.5255126953125,1312.228759765625,0
201512200TOR,1565.79690984026,1435.91657113275,1542.3438720703125,1435.2069091796875,0
201512210ATL,1543.70018374781,1499.66377067939,1519.2288818359375,1470.3218994140625,0
201512210BOS,1544.29885046112,1385.52676952829,1533.10986328125,1340.59912109375,0
201512210CHI,1535.831037452,1370.3304511494,1497.9635009765625,1265.2354736328125,0
201512210HOU,1519.08675492614,1523.10702272324,1486.7705078125,1497.0897216796875,0
201512210LAC,1591.87733474529,1636.16984285408,1595.381103515625,1672.8956298828125,0
201512210NYK,1404.31146466015,1477.04504357535,1369.9388427734375,1458.57421875,0
201512210SAS,1738.14496516432,1566.88377437503,1765.560791015625,1536.261474609375,0
201512210UTA,1502.38184346145,1469.04636192729,1471.0015869140625,1453.2603759765625,0
201512210WAS,1478.22795130949,1456.00106285126,1458.127197265625,1440.5623779296875,0
201512220DEN,1422.64661251201,1293.49984329528,1378.47216796875,1230.3262939453125,0
201512220MIA,1496.56818580783,1521.77740718869,1471.0015869140625,1488.7982177734375,0
201512220PHI,1222.22848375642,1508.52472210373,1251.594970703125,1468.84033203125,0
201512220TOR,1545.71241812175,1537.47118972234,1533.10986328125,1500.3870849609375,0
201512230ATL,1549.00384569866,1526.98796701119,1520.6923828125,1490.0877685546875,0
201512230BRK,1381.99670323378,1533.4076457795,1333.1771240234375,1498.2698974609375,0
201512230CHO,1517.39919921554,1548.2197421603,1488.005126953125,1566.50146484375,0
201512230CLE,1658.57220575694,1394.30275586512,1685.3006591796875,1340.8695068359375,0
201512230GSW,1812.03455011973,1512.09130205759,1765.3375244140625,1468.9776611328125,0
201512230IND,1563.21804554361,1448.24465522047,1529.670654296875,1439.488037109375,0
201512230LAL,1305.72026359859,1641.0728395757,1275.88427734375,1625.1302490234375,0
201512230MIL,1420.33547418863,1216.52104472113,1399.82470703125,1232.8243408203125,0
201512230MIN,1381.60587782911,1741.81069399574,1362.9417724609375,1782.237060546875,0
201512230NOP,1458.62222183557,1494.36010872854,1449.0645751953125,1461.365234375,0
201512230ORL,1487.05375237038,1524.79457843384,1471.6953125,1488.3311767578125,0
201512230PHO,1459.33690333115,1410.4261922087,1438.455810546875,1347.2908935546875,0
201512230WAS,1485.98435894028,1514.23216113902,1463.708984375,1482.20458984375,0
201512250GSW,1814.13311049987,1659.99752676632,1765.3375244140625,1686.94677734375,0
201512250HOU,1520.41340664264,1747.61051856647,1493.6026611328125,1781.55517578125,0
201512250LAL,1297.27109020466,1586.97433802367,1255.677978515625,1593.34716796875,0
201512250MIA,1491.35762598533,1473.94617242794,1471.0015869140625,1459.210693359375,0
201512250OKC,1649.52201296963,1524.16478536762,1697.335693359375,1488.7982177734375,0
201512260ATL,1554.08217793224,1392.87743485574,1529.77880859375,1340.59912109375,0
201512260BRK,1378.68477261998,1493.31525670656,1336.4669189453125,1463.8763427734375,0
201512260CHO,1501.87953555686,1506.90126337274,1468.139404296875,1469.1646728515625,0
201512260DAL,1536.7195763933,1542.81687701485,1499.472412109375,1494.986083984375,0
201512260DET,1521.90963477761,1563.73940581898,1494.687255859375,1573.89404296875,0
201512260MIL,1423.2568273055,1549.77596206459,1399.0479736328125,1550.87744140625,0
201512260MIN,1375.80605325838,1554.1716487744,1350.3555908203125,1510.50634765625,0
201512260NOP,1469.17924249134,1529.92259315997,1461.757568359375,1497.8028564453125,0
201512260ORL,1491.43492416158,1496.12455592193,1468.139404296875,1464.7386474609375,0
201512260PHO,1444.86405773683,1213.59969160426,1417.5753173828125,1232.8243408203125,0
201512260POR,1479.03615813617,1657.58099948175,1461.5823974609375,1706.1141357421875,0
201512260SAS,1738.10133204914,1424.89903780302,1765.560791015625,1364.36865234375,0
