,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,home,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away,away
202201170LAC,LAC,240,45,82,0.549,18,36,0.5,31,36,0.861,8,29,37,32,7,7,11,18,139,0.71,0.659,0.439,0.439,23.5,65.9,47.4,71.1,7,10.9,10.1,100,139.6,133.6,51.05,51.05,2.723,0.627,IND,240,50,97,0.515,13,33,0.394,20,23,0.87,15,26,41,30,8,4,12,23,133,0.621,0.582,0.34,0.237,34.1,76.5,52.6,60,8,8.7,10.1,100,133.6,139.6,52.4625,52.4625,2.535,0.572
202201170LAL,LAL,240,38,86,0.442,11,37,0.297,14,23,0.609,10,35,45,15,7,5,12,19,101,0.525,0.506,0.43,0.267,21.7,81.4,50.6,39.5,7.2,13.5,11.1,100,104.5,98.3,49.4625,49.4625,2.042,0.303,UTA,240,31,83,0.373,12,46,0.261,21,24,0.875,8,36,44,21,6,6,15,21,95,0.508,0.446,0.554,0.289,18.6,78.3,49.4,67.7,6.2,12.2,13.8,100,98.3,104.5,50.7,50.7,1.874,0.414
202201170MEM,MEM,240,47,92,0.511,10,25,0.4,15,20,0.75,10,38,48,29,14,7,17,13,119,0.59,0.565,0.272,0.217,22.7,80.9,52.7,61.7,13.2,11.5,14.4,100,112.6,100.3,54.25,54.25,2.194,0.535,CHI,240,40,92,0.435,13,31,0.419,13,15,0.867,9,34,43,24,10,7,18,15,106,0.538,0.505,0.337,0.163,19.1,77.3,47.3,60,9.5,10.4,15.4,100,100.3,112.6,54.0625,54.0625,1.961,0.444
202201170MIA,MIA,240,38,83,0.458,9,24,0.375,19,22,0.864,13,36,49,20,11,8,12,18,104,0.561,0.512,0.289,0.265,30.2,70.6,52.1,52.6,12.2,14.8,11.5,100,115.3,109.8,46.225,46.225,2.25,0.433,TOR,240,37,90,0.411,13,36,0.361,12,17,0.706,15,30,45,24,9,5,11,21,99,0.508,0.483,0.4,0.189,29.4,69.8,47.9,64.9,10,8.5,10.1,100,109.8,115.3,47.0375,47.0375,2.105,0.51
202201170NYK,NYK,240,32,80,0.4,12,34,0.353,11,21,0.524,14,39,53,22,7,4,15,19,87,0.487,0.475,0.425,0.263,29.8,86.7,57.6,68.8,7.7,8.5,14.4,100,96.3,107.3,45.4875,45.4875,1.913,0.484,CHO,240,36,86,0.419,14,39,0.359,11,17,0.647,6,33,39,23,6,2,7,14,97,0.519,0.5,0.453,0.198,13.3,70.2,42.4,63.9,6.6,4.3,7,100,107.3,96.3,47.5375,47.5375,2.04,0.484
202201170ORL,ORL,240,34,90,0.378,8,32,0.25,12,20,0.6,10,40,50,21,9,7,16,15,88,0.445,0.422,0.356,0.222,18.5,78.4,47.6,61.8,8.8,12.5,13.9,100,85.9,95.7,52.75,52.75,1.668,0.398,POR,240,37,90,0.411,7,34,0.206,17,18,0.944,11,44,55,20,9,8,17,17,98,0.5,0.45,0.378,0.2,21.6,81.5,52.4,54.1,8.8,13.8,14.8,100,95.7,85.9,52.275,52.275,1.875,0.383
202201170SAS,SAS,240,41,92,0.446,9,30,0.3,16,22,0.727,13,34,47,21,3,2,12,16,107,0.526,0.495,0.326,0.239,28.3,73.9,51.1,51.2,3.1,3.2,10.6,100,111.1,125.7,50.725,50.725,2.109,0.414,PHO,240,49,95,0.516,9,32,0.281,14,20,0.7,12,33,45,29,9,5,5,18,121,0.583,0.563,0.337,0.211,26.1,71.7,48.9,59.2,9.3,8.1,4.6,100,125.7,111.1,48.75,48.75,2.482,0.595
202201170WAS,WAS,240,42,87,0.483,9,30,0.3,24,32,0.75,9,40,49,25,7,6,12,18,117,0.579,0.534,0.345,0.368,22,80,53.8,59.5,7.1,10,10.6,100,118,98.8,52.6,52.6,2.224,0.475,PHI,240,35,86,0.407,7,26,0.269,21,25,0.84,10,32,42,19,9,3,12,26,98,0.505,0.448,0.302,0.291,20,78,46.2,54.3,9.1,5.3,11,100,98.8,118,49.9375,49.9375,1.962,0.38
202201180GSW,GSW,240,34,83,0.41,14,42,0.333,20,27,0.741,13,41,54,26,12,3,13,25,102,0.538,0.494,0.506,0.325,25,78.8,51.9,76.5,12.5,5.9,12.1,100,106.3,89.7,47.9125,47.9125,2.129,0.543,DET,240,30,85,0.353,9,34,0.265,17,24,0.708,11,39,50,18,4,5,16,23,86,0.45,0.406,0.4,0.282,21.2,75,48.1,60,4.2,12.2,14.3,100,89.7,106.3,50.7,50.7,1.696,0.355
202201180NYK,NYK,240,37,80,0.463,12,38,0.316,24,33,0.727,11,33,44,21,6,7,18,30,110,0.582,0.538,0.475,0.413,26.8,80.5,53.7,56.8,6.1,17.5,16,100,111.4,113.4,51.3375,51.3375,2.143,0.409,MIN,240,35,81,0.432,13,41,0.317,29,38,0.763,8,30,38,21,10,6,12,25,112,0.573,0.512,0.506,0.469,19.5,73.2,46.3,60,10.1,14.3,10.9,100,113.4,111.4,51.525,51.525,2.174,0.408
202201190ATL,ATL,240,45,86,0.523,15,38,0.395,29,33,0.879,8,31,39,34,7,9,11,23,134,0.667,0.61,0.442,0.384,21.6,66,46.4,75.6,6.9,17.6,9.9,100,132.5,120.6,52.3375,52.3375,2.56,0.65,MIN,240,42,97,0.433,17,46,0.37,21,29,0.724,16,29,45,21,10,3,13,24,122,0.556,0.521,0.474,0.299,34,78.4,53.6,50,9.9,6.3,10.6,100,120.6,132.5,53.8875,53.8875,2.264,0.39
202201190BOS,BOS,240,39,90,0.433,14,46,0.304,10,13,0.769,8,30,38,27,8,3,14,20,102,0.533,0.511,0.511,0.144,18.2,73.2,44.7,69.2,8.3,6.4,12.8,100,105.3,114.6,51.0875,51.0875,1.997,0.529,CHO,240,42,86,0.488,16,39,0.41,11,15,0.733,11,36,47,27,6,6,15,17,111,0.599,0.581,0.453,0.174,26.8,81.8,55.3,64.3,6.2,13.6,13.9,100,114.6,105.3,48.5625,48.5625,2.286,0.556
202201190CHI,CHI,240,47,86,0.547,10,22,0.455,13,18,0.722,7,30,37,25,7,4,9,18,117,0.623,0.605,0.256,0.209,19.4,76.9,49.3,53.2,7.6,8,8.7,100,126.7,112.6,48.275,48.275,2.424,0.518,CLE,240,40,77,0.519,9,27,0.333,15,22,0.682,9,29,38,27,7,4,14,15,104,0.6,0.578,0.351,0.286,23.1,80.6,50.7,67.5,7.6,6.3,13.9,100,112.6,126.7,46.225,46.225,2.25,0.584
202201190DAL,DAL,240,37,76,0.487,9,33,0.273,19,20,0.95,10,35,45,23,5,0,16,20,102,0.601,0.546,0.434,0.263,26.3,68.6,50.6,62.2,5.5,0,15.9,100,111.3,107,45.75,45.75,2.23,0.503,TOR,240,35,91,0.385,8,32,0.25,20,25,0.8,16,28,44,17,11,1,12,21,98,0.48,0.429,0.352,0.275,31.4,73.7,49.4,48.6,12,2.3,10.5,100,107,111.3,49.4375,49.4375,1.982,0.344
202201190DEN,DEN,265,48,98,0.49,13,38,0.342,21,25,0.84,13,31,44,32,9,3,12,15,130,0.596,0.556,0.388,0.255,27.1,72.1,48.4,66.7,8.7,5.2,9.9,100,126.3,124.3,54.4375,60.10807292,2.388,0.588,LAC,265,52,97,0.536,15,39,0.385,9,12,0.75,12,35,47,35,6,3,12,24,128,0.626,0.613,0.402,0.124,27.9,72.9,51.6,67.3,5.8,5,10.5,100,124.3,126.3,51.35,56.69895833,2.493,0.682
202201190LAL,LAL,240,40,90,0.444,11,34,0.324,13,18,0.722,12,28,40,23,4,7,11,18,104,0.531,0.506,0.378,0.2,26.1,66.7,45.5,57.5,4.3,11.7,10.1,100,111.9,119.5,48.775,48.775,2.132,0.472,IND,240,44,90,0.489,11,30,0.367,12,15,0.8,14,34,48,28,6,8,12,22,111,0.575,0.55,0.333,0.167,33.3,73.9,54.5,63.6,6.5,14.3,11,100,119.5,111.9,47.5625,47.5625,2.334,0.589
202201190MIA,MIA,240,37,80,0.463,12,35,0.343,18,25,0.72,9,34,43,24,12,6,14,15,104,0.571,0.538,0.438,0.313,21.4,77.3,50,64.9,12.9,17.1,13.3,100,111.9,99,48.4375,48.4375,2.147,0.495,POR,240,33,81,0.407,14,46,0.304,12,16,0.75,10,33,43,19,7,6,16,22,92,0.522,0.494,0.568,0.198,22.7,78.6,50,57.6,7.5,13.3,15.4,100,99,111.9,47.3,47.3,1.945,0.402
202201190MIL,MIL,240,46,97,0.474,13,37,0.351,21,22,0.955,13,43,56,29,7,6,15,21,126,0.591,0.541,0.381,0.227,29.5,72.9,54.4,63,6.6,9.1,12.3,100,119,107.7,54.725,54.725,2.302,0.53,MEM,240,44,106,0.415,9,40,0.225,17,25,0.68,16,31,47,26,10,8,9,20,114,0.487,0.458,0.377,0.236,27.1,70.5,45.6,59.1,9.4,13.3,7.1,100,107.7,119,55.4375,55.4375,2.056,0.469
202201190PHI,PHI,240,45,83,0.542,10,28,0.357,23,27,0.852,6,38,44,21,7,8,9,15,123,0.648,0.602,0.337,0.325,15,80.9,50.6,46.7,7.2,14.5,8.7,100,126.9,113.5,49.4125,49.4125,2.489,0.425,ORL,240,40,90,0.444,18,35,0.514,12,16,0.75,9,34,43,26,4,4,11,19,110,0.567,0.544,0.389,0.178,19.1,85,49.4,65,4.1,7.3,10.2,100,113.5,126.9,49.8,49.8,2.209,0.522
202201190SAC,SAC,240,44,84,0.524,12,27,0.444,31,44,0.705,8,27,35,22,4,8,7,17,131,0.634,0.595,0.321,0.524,22.2,67.5,46.1,50,4.1,14.5,6.3,100,134.7,136.8,51.95,51.95,2.522,0.423,DET,240,46,91,0.505,15,36,0.417,26,30,0.867,13,28,41,27,3,6,8,26,133,0.638,0.588,0.396,0.33,32.5,77.8,53.9,58.7,3.1,10.5,7.1,100,136.8,134.7,50.125,50.125,2.653,0.539
202201190SAS,SAS,240,47,96,0.49,15,40,0.375,9,14,0.643,11,39,50,32,9,13,9,17,118,0.578,0.568,0.417,0.146,25.6,73.6,52.1,68.1,9.1,19.4,8.1,100,119.1,96.9,50.325,50.325,2.345,0.636,OKC,240,38,98,0.388,8,31,0.258,12,15,0.8,14,32,46,20,5,2,14,14,96,0.459,0.429,0.316,0.153,26.4,74.4,47.9,52.6,5,3.6,11.8,100,96.9,119.1,52.5625,52.5625,1.826,0.38
202201190UTA,UTA,240,42,89,0.472,10,38,0.263,17,20,0.85,11,38,49,26,7,5,9,16,111,0.567,0.528,0.427,0.225,25.6,76,52.7,61.9,7.4,9.8,8.4,100,117,122.2,48.25,48.25,2.301,0.539,HOU,240,41,96,0.427,22,45,0.489,12,17,0.706,12,32,44,24,4,3,8,18,116,0.56,0.542,0.469,0.177,24,74.4,47.3,58.5,4.2,5.9,7.2,100,122.2,117,50.0375,50.0375,2.318,0.48
202201190WAS,WAS,240,41,86,0.477,10,29,0.345,26,32,0.813,13,27,40,23,6,8,12,19,118,0.59,0.535,0.337,0.372,31,79.4,52.6,56.1,6.1,12.5,10.7,100,120.6,121.6,50.1,50.1,2.355,0.459,BRK,240,47,89,0.528,8,25,0.32,17,20,0.85,7,29,36,23,5,4,12,25,119,0.608,0.573,0.281,0.225,20.6,69,47.4,48.9,5.1,7,10.9,100,121.6,120.6,51.75,51.75,2.3,0.444
202201200DAL,DAL,240,37,85,0.435,11,37,0.297,16,20,0.8,10,40,50,19,1,3,19,22,101,0.538,0.5,0.435,0.235,22.2,88.9,55.6,51.4,1,6,16.8,100,102,110.1,51.75,51.75,1.952,0.367,PHO,240,39,86,0.453,8,36,0.222,23,25,0.92,5,35,40,25,13,1,7,21,109,0.562,0.5,0.419,0.291,11.1,77.8,44.4,64.1,13.1,2.1,6.7,100,110.1,102,49.9375,49.9375,2.183,0.501
202201200GSW,GSW,265,42,94,0.447,9,42,0.214,24,29,0.828,15,38,53,28,11,6,21,28,117,0.548,0.495,0.447,0.309,30,74.5,52.5,66.7,10.1,10,16.4,100,107.4,111.1,56.8875,62.81328125,2.057,0.492,IND,265,41,95,0.432,15,35,0.429,24,34,0.706,13,35,48,23,12,3,14,23,121,0.55,0.511,0.368,0.358,25.5,70,47.5,56.1,11,5.8,11.3,100,111.1,107.4,56.075,61.91614583,2.158,0.41
202201200NYK,NYK,240,29,77,0.377,9,38,0.237,24,36,0.667,14,34,48,21,6,5,15,21,91,0.49,0.435,0.494,0.468,30.4,91.9,57.8,72.4,6.5,10.4,13.9,100,98.8,110.7,47.55,47.55,1.914,0.442,NOP,240,38,76,0.5,11,28,0.393,15,22,0.682,3,32,35,27,10,2,12,26,102,0.595,0.572,0.368,0.289,8.1,69.6,42.2,71.1,10.9,5.1,12.3,100,110.7,98.8,47.725,47.725,2.137,0.566
202201210ATL,ATL,240,38,68,0.559,14,33,0.424,20,24,0.833,6,30,36,26,3,1,16,17,110,0.7,0.662,0.485,0.353,21.4,73.2,52.2,68.4,3.4,2.2,16.9,100,123,120.7,44.7,44.7,2.461,0.582,MIA,240,41,85,0.482,15,40,0.375,11,12,0.917,11,22,33,30,8,1,15,22,108,0.598,0.571,0.471,0.141,26.8,78.6,47.8,73.2,8.9,2.9,14.2,100,120.7,123,47.35,47.35,2.281,0.634
202201210BOS,BOS,240,37,82,0.451,11,37,0.297,20,23,0.87,8,34,42,25,7,7,11,24,105,0.57,0.518,0.451,0.28,18.6,82.9,50,67.6,7.5,16.3,10.7,100,112.3,116.6,47.9625,47.9625,2.189,0.521,POR,240,36,76,0.474,16,33,0.485,21,30,0.7,7,35,42,20,6,4,13,21,109,0.611,0.579,0.434,0.395,17.1,81.4,50,55.6,6.4,8.9,12.7,100,116.6,112.3,48.125,48.125,2.265,0.416
202201210CHO,CHO,240,45,99,0.455,17,49,0.347,14,20,0.7,16,46,62,34,8,5,12,18,121,0.561,0.54,0.495,0.202,30.2,75.4,54.4,75.6,8,9.3,10,100,120.7,97.8,52.25,52.25,2.316,0.651,OKC,240,37,98,0.378,12,44,0.273,12,15,0.8,15,37,52,20,6,2,11,21,98,0.468,0.439,0.449,0.153,24.6,69.8,45.6,54.1,6,4,9.5,100,97.8,120.7,50.5625,50.5625,1.938,0.396
202201210DEN,DEN,240,43,91,0.473,13,32,0.406,19,23,0.826,10,27,37,34,6,6,13,25,118,0.583,0.544,0.352,0.253,22.2,67.5,43.5,79.1,6,10.5,11.4,100,117.3,121.3,52.4625,52.4625,2.249,0.648,MEM,240,43,82,0.524,11,25,0.44,25,40,0.625,13,35,48,19,11,10,15,24,122,0.612,0.591,0.305,0.488,32.5,77.8,56.5,44.2,10.9,16.9,13.1,100,121.3,117.3,51.5,51.5,2.369,0.369
202201210GSW,GSW,240,39,81,0.481,10,30,0.333,17,22,0.773,7,34,41,25,4,9,17,18,105,0.579,0.543,0.37,0.272,18.4,81,51.3,64.1,4.1,16.7,15.8,100,106.5,104.5,50.725,50.725,2.07,0.493,HOU,240,38,89,0.427,10,35,0.286,17,20,0.85,8,31,39,25,10,3,12,15,103,0.527,0.483,0.393,0.225,19,81.6,48.8,65.8,10.1,5.9,10.9,100,104.5,106.5,51.25,51.25,2.01,0.488
202201210MIL,MIL,240,34,88,0.386,6,31,0.194,20,28,0.714,11,42,53,20,3,3,8,17,94,0.469,0.42,0.352,0.318,20.4,87.5,52,58.8,3.1,6.4,7.4,100,98.5,94.3,49.15,49.15,1.913,0.407,CHI,240,31,85,0.365,7,38,0.184,21,24,0.875,6,43,49,21,4,4,8,21,90,0.471,0.406,0.447,0.282,12.5,79.6,48,67.7,4.2,7,7.7,100,94.3,98.5,49.2,49.2,1.829,0.427
202201210ORL,ORL,240,36,81,0.444,11,40,0.275,22,29,0.759,3,32,35,23,6,9,17,21,105,0.56,0.512,0.494,0.358,7.5,80,43.8,63.9,5.7,16.4,15.3,100,100.5,111,54.3875,54.3875,1.931,0.423,LAL,240,42,85,0.494,13,30,0.433,19,23,0.826,8,37,45,23,12,4,18,24,116,0.61,0.571,0.353,0.271,20,92.5,56.3,54.8,11.5,9.8,15.9,100,111,100.5,52.9625,52.9625,2.19,0.434
202201210PHI,PHI,240,38,91,0.418,10,28,0.357,15,21,0.714,13,31,44,23,7,3,7,17,101,0.504,0.473,0.308,0.231,25,75.6,47.3,60.5,7.7,5.5,6.5,100,110.4,111.5,47.4875,47.4875,2.127,0.484,LAC,240,40,87,0.46,11,32,0.344,11,15,0.733,10,39,49,21,5,0,10,21,102,0.545,0.523,0.368,0.172,24.4,75,52.7,52.5,5.5,0,9.7,100,111.5,110.4,47.0625,47.0625,2.167,0.446
202201210SAS,SAS,240,37,95,0.389,8,29,0.276,20,24,0.833,16,33,49,24,3,7,6,13,102,0.483,0.432,0.305,0.253,28.1,73.3,48,64.9,3.2,9.3,5.4,100,107.3,123.1,48.2,48.2,2.116,0.498,BRK,240,48,100,0.48,9,25,0.36,12,12,1,12,41,53,24,3,5,7,17,117,0.556,0.525,0.25,0.12,26.7,71.9,52,50,3.2,7.6,6.2,100,123.1,107.3,50.35,50.35,2.324,0.477
202201210UTA,UTA,240,36,79,0.456,10,31,0.323,29,34,0.853,7,37,44,22,3,7,10,21,111,0.591,0.519,0.392,0.43,18.4,80.4,52.4,61.1,3.2,12.7,9.6,100,118.5,107.9,49.075,49.075,2.262,0.448,DET,240,38,87,0.437,13,32,0.406,12,16,0.75,9,31,40,22,6,4,10,24,101,0.537,0.511,0.368,0.184,19.6,81.6,47.6,57.9,6.4,8.3,9.6,100,107.9,118.5,47.8,47.8,2.113,0.46
202201210WAS,WAS,240,43,85,0.506,11,33,0.333,8,10,0.8,11,34,45,29,3,3,17,16,105,0.587,0.571,0.388,0.118,27.5,75.6,52.9,67.4,3.2,5,16,100,113,117.3,47.875,47.875,2.193,0.606,TOR,240,42,90,0.467,11,30,0.367,14,17,0.824,11,29,40,20,10,4,8,15,109,0.559,0.528,0.333,0.189,24.4,72.5,47.1,47.6,10.8,7.7,7.6,100,117.3,113,47.5375,47.5375,2.293,0.421
202201220CLE,CLE,240,35,76,0.461,6,27,0.222,18,35,0.514,15,39,54,22,5,6,22,20,94,0.514,0.5,0.355,0.461,33.3,78,56.8,62.9,5.2,13.6,19.4,100,98.2,90.8,49.8125,49.8125,1.887,0.442,OKC,240,33,85,0.388,12,41,0.293,9,16,0.563,11,30,41,16,14,3,15,28,87,0.473,0.459,0.482,0.188,22,66.7,43.2,48.5,14.6,6.1,14,100,90.8,98.2,48.3,48.3,1.801,0.331
202201220MIL,MIL,240,45,91,0.495,21,42,0.5,22,25,0.88,9,34,43,19,12,0,7,14,133,0.652,0.61,0.462,0.275,20.5,72.3,47.3,42.2,11.9,0,6.4,100,131.9,125.9,50.4375,50.4375,2.637,0.377,SAC,240,51,97,0.526,15,37,0.405,10,16,0.625,13,35,48,29,4,2,14,20,127,0.61,0.603,0.381,0.165,27.7,79.5,52.7,56.9,4,4.1,11.9,100,125.9,131.9,52.8,52.8,2.405,0.549
202201220PHO,PHO,240,47,96,0.49,7,25,0.28,12,14,0.857,14,37,51,34,11,8,11,19,113,0.553,0.526,0.26,0.146,30.4,75.5,53.7,72.3,11.2,14.5,9.7,100,115.2,105,49.825,49.825,2.268,0.682,IND,240,37,84,0.44,10,29,0.345,19,27,0.704,12,32,44,19,5,5,17,18,103,0.537,0.5,0.345,0.321,24.5,69.6,46.3,51.4,5.1,7,15.1,100,105,115.2,50.9125,50.9125,2.023,0.373
202201230CHO,CHO,240,34,87,0.391,4,36,0.111,19,27,0.704,11,43,54,23,6,6,16,24,91,0.46,0.414,0.414,0.31,22.4,86,54.5,67.6,6,12.2,13.9,100,90.3,112.2,52.4125,52.4125,1.736,0.439,ATL,240,40,88,0.455,15,39,0.385,18,24,0.75,7,38,45,25,12,6,10,22,113,0.573,0.54,0.443,0.273,14,77.6,45.5,62.5,11.9,11.8,9.2,100,112.2,90.3,51.2,51.2,2.207,0.488
202201230DAL,DAL,240,36,74,0.486,9,30,0.3,23,31,0.742,9,33,42,22,10,12,15,23,104,0.593,0.547,0.405,0.419,23.7,61.1,45.7,61.1,10.7,16,14.6,100,110.9,97,47.3625,47.3625,2.196,0.465,MEM,240,37,99,0.374,4,24,0.167,13,19,0.684,21,29,50,20,10,3,15,25,91,0.424,0.394,0.242,0.192,38.9,76.3,54.3,54.1,10.7,6.8,12.3,100,97,110.9,51.0125,51.0125,1.784,0.392
202201230DEN,DEN,240,44,85,0.518,12,35,0.343,17,23,0.739,8,26,34,29,8,1,11,22,117,0.615,0.588,0.412,0.271,21.1,86.7,50,65.9,8.2,2.2,10.4,100,119.5,113.3,49.4625,49.4625,2.365,0.586,DET,240,42,75,0.56,11,29,0.379,16,19,0.842,4,30,34,28,4,5,22,29,111,0.666,0.633,0.387,0.253,13.3,78.9,50,66.7,4.1,10,20.9,100,113.3,119.5,51.0125,51.0125,2.176,0.549
202201230GSW,GSW,240,36,83,0.434,13,42,0.31,9,10,0.9,10,30,40,19,8,5,9,19,94,0.538,0.512,0.506,0.12,22.7,63.8,44,52.8,9.7,10.9,9.3,100,114.3,111.9,43.375,43.375,2.167,0.438,UTA,240,31,81,0.383,11,35,0.314,19,23,0.826,17,34,51,17,7,2,9,13,92,0.505,0.451,0.432,0.284,36.2,77.3,56,54.8,8.5,4.9,9,100,111.9,114.3,41.9625,41.9625,2.192,0.405
202201230MIA,MIA,240,40,81,0.494,15,33,0.455,18,20,0.9,6,33,39,31,9,3,15,31,113,0.629,0.586,0.407,0.247,16.2,82.5,50.6,77.5,9.1,7.7,14.3,100,114.8,108.7,49.75,49.75,2.271,0.623,LAL,240,36,79,0.456,11,40,0.275,24,30,0.8,7,31,38,20,7,1,17,20,107,0.58,0.525,0.506,0.38,17.5,83.8,49.4,55.6,7.1,2.1,15.6,100,108.7,114.8,51.625,51.625,2.073,0.387
202201230MIN,MIN,240,48,92,0.522,14,32,0.438,26,31,0.839,10,27,37,24,11,7,9,17,136,0.644,0.598,0.348,0.337,23.8,62.8,43.5,50,10.9,12.3,7.9,100,135,124.1,52.8625,52.8625,2.573,0.454,BRK,240,48,95,0.505,15,38,0.395,14,15,0.933,16,32,48,27,4,1,17,29,125,0.615,0.584,0.4,0.158,37.2,76.2,56.5,56.3,4,1.7,14.3,100,124.1,135,51.5625,51.5625,2.424,0.524
202201230NYK,NYK,240,39,91,0.429,16,36,0.444,16,19,0.842,15,37,52,26,6,4,12,22,110,0.554,0.516,0.396,0.209,30.6,86,56.5,66.7,6.3,10.5,10.8,100,115.9,107.5,48.5125,48.5125,2.267,0.536,LAC,240,34,79,0.43,14,41,0.341,20,30,0.667,6,34,40,20,7,6,12,19,102,0.553,0.519,0.519,0.38,14,69.4,43.5,58.8,7.4,10.9,11.5,100,107.5,115.9,49.625,49.625,2.055,0.403
202201230ORL,ORL,240,42,80,0.525,12,26,0.462,18,23,0.783,3,32,35,31,7,8,12,25,114,0.632,0.6,0.325,0.288,8.3,74.4,44.3,73.8,7.1,14.5,11.8,100,116.4,97,49.9625,49.9625,2.282,0.62,CHI,240,33,76,0.434,5,21,0.238,24,32,0.75,11,33,44,10,3,4,21,22,95,0.527,0.467,0.276,0.421,25.6,91.7,55.7,30.3,3.1,7.4,18.9,100,97,116.4,50.6,50.6,1.877,0.198
202201230SAS,SAS,240,42,89,0.472,10,30,0.333,15,22,0.682,12,31,43,30,4,5,8,15,109,0.552,0.528,0.337,0.247,26.1,70.5,47.8,71.4,4.2,6.6,7.5,100,115.5,121.9,47.725,47.725,2.284,0.629,PHI,240,44,92,0.478,7,16,0.438,20,23,0.87,13,34,47,22,5,3,10,19,115,0.563,0.516,0.174,0.25,29.5,73.9,52.2,50,5.3,5.1,8.9,100,121.9,115.5,49.9625,49.9625,2.302,0.44
202201230TOR,TOR,240,39,98,0.398,18,54,0.333,9,14,0.643,15,28,43,28,15,8,15,18,105,0.504,0.49,0.551,0.143,28.8,73.7,47.8,71.8,14.9,15.1,12.6,100,104.3,113.2,52.325,52.325,2.007,0.535,POR,240,45,85,0.529,18,32,0.563,6,13,0.462,10,37,47,31,8,7,22,17,114,0.628,0.635,0.376,0.153,26.3,71.2,52.2,68.9,7.9,15.9,19.5,100,113.2,104.3,51.5875,51.5875,2.21,0.601
202201230WAS,WAS,240,33,93,0.355,8,34,0.235,13,16,0.813,9,35,44,20,8,6,6,14,87,0.435,0.398,0.366,0.172,16.4,76.1,43.6,60.6,8.3,11.8,5.7,100,89.9,119.9,48.8,48.8,1.783,0.41,BOS,240,40,90,0.444,19,39,0.487,17,21,0.81,11,46,57,26,5,3,13,16,116,0.584,0.55,0.433,0.233,23.9,83.6,56.4,65,5.2,5.1,11.6,100,119.9,89.9,50.9875,50.9875,2.275,0.51
202201240CLE,CLE,240,35,81,0.432,13,36,0.361,12,20,0.6,12,39,51,29,7,1,19,18,95,0.529,0.512,0.444,0.247,26.1,78,53.1,82.9,7.5,2.2,17.5,100,101.6,99.5,48.75,48.75,1.949,0.595,NYK,240,35,84,0.417,12,38,0.316,11,21,0.524,11,34,45,21,11,1,11,19,93,0.499,0.488,0.452,0.25,22,73.9,46.9,60,11.8,2.2,10.6,100,99.5,101.6,46.9875,46.9875,1.979,0.447
202201240NOP,NOP,240,41,88,0.466,6,30,0.2,29,31,0.935,12,33,45,23,7,4,11,22,117,0.576,0.5,0.341,0.352,27.9,76.7,52.3,56.1,7.1,9.8,9.8,100,118.7,114.6,50.8625,50.8625,2.3,0.452,IND,240,38,87,0.437,19,46,0.413,18,25,0.72,10,31,41,26,5,7,15,28,113,0.577,0.546,0.529,0.287,23.3,72.1,47.7,68.4,5.1,12.1,13.3,100,114.6,118.7,51.9375,51.9375,2.176,0.501
202201240OKC,OKC,240,38,92,0.413,16,45,0.356,18,24,0.75,10,34,44,26,9,5,11,15,110,0.536,0.5,0.489,0.261,19.6,77.3,46.3,68.4,8.9,10,9.7,100,108.8,109.8,52.2,52.2,2.107,0.498,CHI,240,41,89,0.461,15,39,0.385,14,19,0.737,10,41,51,31,7,9,16,23,111,0.57,0.545,0.438,0.213,22.7,80.4,53.7,75.6,6.9,19.1,14.1,100,109.8,108.8,52.0125,52.0125,2.134,0.596
202201240PHO,PHO,240,47,99,0.475,13,36,0.361,8,15,0.533,18,33,51,28,10,5,14,17,115,0.545,0.54,0.364,0.152,36.7,82.5,57.3,59.6,10.3,10,11.7,100,118.8,112.6,51.0625,51.0625,2.252,0.548,UTA,240,40,81,0.494,14,31,0.452,15,22,0.682,7,31,38,16,11,3,13,15,109,0.601,0.58,0.383,0.272,17.5,63.3,42.7,40,11.4,4.8,12.5,100,112.6,118.8,48.725,48.725,2.237,0.328
202201250BOS,BOS,240,51,103,0.495,20,45,0.444,6,7,0.857,17,50,67,32,6,6,11,12,128,0.603,0.592,0.437,0.068,36.2,76.9,59.8,62.7,6.3,9.7,9.4,100,133.8,78.4,50.1625,50.1625,2.552,0.638,SAC,240,29,95,0.305,6,33,0.182,11,15,0.733,15,30,45,15,7,8,10,14,75,0.369,0.337,0.347,0.158,23.1,63.8,40.2,51.7,7.3,13.8,9,100,78.4,133.8,48.5625,48.5625,1.544,0.309
202201250BRK,BRK,240,37,88,0.42,7,27,0.259,15,22,0.682,18,36,54,20,5,2,18,12,96,0.491,0.46,0.307,0.25,39.1,87.8,62.1,54.1,5.3,3.9,15.6,100,102,112.6,49.225,49.225,1.95,0.406,LAL,240,42,89,0.472,12,38,0.316,10,10,1,5,28,33,23,12,9,8,19,106,0.567,0.539,0.427,0.112,12.2,60.9,37.9,54.8,12.7,14.8,7.9,100,112.6,102,48.375,48.375,2.191,0.475
