,,teamAbbr,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,eFG%,3pAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Ortg,Drtg,poss,pace,poss_per_poss,ass_per_poss
202102250MIL,0,MIL,240.0,41.4,89.2,0.4622,13.2,35.0,0.373,18.8,25.4,0.7328,10.8,41.6,52.4,25.2,8.0,4.6,13.8,18.0,114.8,0.57,0.5356,0.3924,0.287,23.44,84.78,54.98,61.24,7.8,9.46,12.08,100.0,112.94,107.7,52.1325,52.1325,2.1944,0.4834
202102260BOS,1,BOS,245.0,42.4,91.0,0.4676,10.8,34.6,0.3118,18.2,22.4,0.795,11.0,31.4,42.4,21.8,8.4,7.6,12.6,23.0,113.8,0.567,0.5272,0.3812,0.2446,25.74,74.62,49.9,51.46,8.5,13.88,11.14,100.0,115.5,119.48,51.62,52.79864583,2.2088,0.4224
202102260BOS,0,BOS,245.0,42.4,91.0,0.4676,10.8,34.6,0.3118,18.2,22.4,0.795,11.0,31.4,42.4,21.8,8.4,7.6,12.6,23.0,113.8,0.567,0.5272,0.3812,0.2446,25.74,74.62,49.9,51.46,8.5,13.88,11.14,100.0,115.5,119.48,51.62,52.79864583,2.2088,0.4224
202102260TOR,1,TOR,240.0,36.6,82.2,0.448,13.8,38.0,0.3614,16.2,18.6,0.8668,6.6,32.8,39.4,25.2,7.2,6.2,12.4,21.2,103.2,0.5754,0.5336,0.4666,0.2292,14.3,75.04,45.36,68.32,7.6,13.62,12.1,100.0,109.68,107.36,48.4175,48.4175,2.1328,0.5204
202102260TOR,0,TOR,240.0,36.6,82.2,0.448,13.8,38.0,0.3614,16.2,18.6,0.8668,6.6,32.8,39.4,25.2,7.2,6.2,12.4,21.2,103.2,0.5754,0.5336,0.4666,0.2292,14.3,75.04,45.36,68.32,7.6,13.62,12.1,100.0,109.68,107.36,48.4175,48.4175,2.1328,0.5204
202102260CHI,1,CHI,245.0,46.8,89.2,0.526,10.2,28.8,0.36,13.2,16.6,0.801,7.6,37.2,44.8,25.8,6.8,6.2,14.0,19.0,117.0,0.6082,0.5836,0.3222,0.1872,18.02,76.06,50.3,55.92,6.62,10.04,12.58,100.0,115.32,109.28,51.7425,52.93625,2.2606,0.499
202102260CHI,0,CHI,245.0,46.8,89.2,0.526,10.2,28.8,0.36,13.2,16.6,0.801,7.6,37.2,44.8,25.8,6.8,6.2,14.0,19.0,117.0,0.6082,0.5836,0.3222,0.1872,18.02,76.06,50.3,55.92,6.62,10.04,12.58,100.0,115.32,109.28,51.7425,52.93625,2.2606,0.499
202102260DET,1,DET,240.0,39.0,87.2,0.4476,11.2,36.6,0.3054,14.0,18.0,0.7672,9.0,35.2,44.2,24.0,9.0,5.6,14.6,21.2,103.2,0.5428,0.5116,0.4188,0.2074,19.06,78.42,47.94,61.52,9.14,9.66,13.26,100.0,104.58,109.48,50.675,50.675,2.0374,0.4738
202102260DET,0,DET,240.0,39.0,87.2,0.4476,11.2,36.6,0.3054,14.0,18.0,0.7672,9.0,35.2,44.2,24.0,9.0,5.6,14.6,21.2,103.2,0.5428,0.5116,0.4188,0.2074,19.06,78.42,47.94,61.52,9.14,9.66,13.26,100.0,104.58,109.48,50.675,50.675,2.0374,0.4738
202102260OKC,1,OKC,240.0,35.6,81.0,0.4412,15.2,38.4,0.399,15.8,20.6,0.7764,6.8,35.6,42.4,21.6,6.0,3.2,15.2,20.8,102.2,0.5688,0.5354,0.4744,0.2582,15.26,78.78,47.36,61.28,6.26,6.0,14.42,100.0,105.96,109.5,49.5925,49.5925,2.0576,0.435
202102260OKC,0,OKC,240.0,35.6,81.0,0.4412,15.2,38.4,0.399,15.8,20.6,0.7764,6.8,35.6,42.4,21.6,6.0,3.2,15.2,20.8,102.2,0.5688,0.5354,0.4744,0.2582,15.26,78.78,47.36,61.28,6.26,6.0,14.42,100.0,105.96,109.5,49.5925,49.5925,2.0576,0.435
202102260MEM,1,MEM,240.0,41.4,90.4,0.4594,7.8,25.8,0.3274,17.8,22.8,0.7696,11.4,36.8,48.2,22.8,9.0,2.8,10.8,16.6,108.4,0.541,0.503,0.2854,0.2554,23.76,83.62,52.88,54.82,9.16,7.04,9.66,100.0,110.86,108.86,50.315,50.315,2.156,0.4528
202102260MEM,0,MEM,240.0,41.4,90.4,0.4594,7.8,25.8,0.3274,17.8,22.8,0.7696,11.4,36.8,48.2,22.8,9.0,2.8,10.8,16.6,108.4,0.541,0.503,0.2854,0.2554,23.76,83.62,52.88,54.82,9.16,7.04,9.66,100.0,110.86,108.86,50.315,50.315,2.156,0.4528
202102260MIA,1,MIA,245.0,40.4,87.6,0.4602,13.0,35.2,0.3644,16.2,19.8,0.823,9.2,36.8,46.0,29.8,7.4,4.0,13.4,19.6,110.0,0.5718,0.5354,0.4054,0.2344,21.7,84.36,53.3,74.18,7.52,10.7,12.18,100.0,112.42,107.12,50.6025,51.755625,2.1806,0.5908
202102260MIA,0,MIA,245.0,40.4,87.6,0.4602,13.0,35.2,0.3644,16.2,19.8,0.823,9.2,36.8,46.0,29.8,7.4,4.0,13.4,19.6,110.0,0.5718,0.5354,0.4054,0.2344,21.7,84.36,53.3,74.18,7.52,10.7,12.18,100.0,112.42,107.12,50.6025,51.755625,2.1806,0.5908
202102260LAL,1,LAL,245.0,39.6,86.6,0.4582,11.0,35.6,0.3124,13.2,17.8,0.7406,9.2,32.8,42.0,22.4,6.8,6.6,16.4,18.2,103.4,0.5486,0.5214,0.4092,0.2084,20.16,77.7,48.1,57.02,6.78,12.08,14.8,100.0,103.88,110.98,51.1275,52.37828125,2.0202,0.4356
202102260LAL,0,LAL,245.0,39.6,86.6,0.4582,11.0,35.6,0.3124,13.2,17.8,0.7406,9.2,32.8,42.0,22.4,6.8,6.6,16.4,18.2,103.4,0.5486,0.5214,0.4092,0.2084,20.16,77.7,48.1,57.02,6.78,12.08,14.8,100.0,103.88,110.98,51.1275,52.37828125,2.0202,0.4356
202102260GSW,1,GSW,245.0,41.0,89.8,0.4562,13.6,39.4,0.333,17.4,21.6,0.781,8.4,34.0,42.4,29.8,9.4,3.2,14.2,18.6,113.0,0.5686,0.5306,0.4358,0.2438,17.78,80.4,47.18,72.24,9.16,5.94,12.46,100.0,109.82,107.14,52.93,54.09640625,2.1336,0.5612
202102260GSW,0,GSW,245.0,41.0,89.8,0.4562,13.6,39.4,0.333,17.4,21.6,0.781,8.4,34.0,42.4,29.8,9.4,3.2,14.2,18.6,113.0,0.5686,0.5306,0.4358,0.2438,17.78,80.4,47.18,72.24,9.16,5.94,12.46,100.0,109.82,107.14,52.93,54.09640625,2.1336,0.5612
202102270WAS,1,WAS,245.0,44.8,89.0,0.5038,9.8,26.0,0.3808,21.2,27.4,0.7696,8.4,36.8,45.2,27.0,7.6,2.6,14.0,20.0,120.6,0.5972,0.5588,0.293,0.3076,19.8,76.38,49.68,60.28,7.26,4.94,12.1,100.0,115.62,116.72,53.8075,55.08536458,2.2472,0.5056
202102270WAS,0,WAS,245.0,44.8,89.0,0.5038,9.8,26.0,0.3808,21.2,27.4,0.7696,8.4,36.8,45.2,27.0,7.6,2.6,14.0,20.0,120.6,0.5972,0.5588,0.293,0.3076,19.8,76.38,49.68,60.28,7.26,4.94,12.1,100.0,115.62,116.72,53.8075,55.08536458,2.2472,0.5056
202102270PHI,1,PHI,240.0,37.0,84.6,0.4372,11.8,30.2,0.3906,24.8,30.2,0.8236,10.8,36.8,47.6,24.4,8.2,6.8,14.0,18.8,110.6,0.566,0.5078,0.3588,0.3586,24.84,80.48,53.32,66.66,8.28,13.44,12.46,100.0,112.38,107.06,51.0725,51.0725,2.1658,0.4786
202102270PHI,0,PHI,240.0,37.0,84.6,0.4372,11.8,30.2,0.3906,24.8,30.2,0.8236,10.8,36.8,47.6,24.4,8.2,6.8,14.0,18.8,110.6,0.566,0.5078,0.3588,0.3586,24.84,80.48,53.32,66.66,8.28,13.44,12.46,100.0,112.38,107.06,51.0725,51.0725,2.1658,0.4786
202102270NYK,1,NYK,240.0,39.4,86.4,0.4572,12.0,28.8,0.3998,21.4,25.4,0.8484,11.6,35.4,47.0,20.2,5.6,4.4,13.2,21.4,112.2,0.5766,0.5266,0.3328,0.2996,25.62,80.44,52.82,51.48,5.72,8.48,11.9,100.0,114.6,113.02,50.0325,50.0325,2.246,0.4042
202102270NYK,0,NYK,240.0,39.4,86.4,0.4572,12.0,28.8,0.3998,21.4,25.4,0.8484,11.6,35.4,47.0,20.2,5.6,4.4,13.2,21.4,112.2,0.5766,0.5266,0.3328,0.2996,25.62,80.44,52.82,51.48,5.72,8.48,11.9,100.0,114.6,113.02,50.0325,50.0325,2.246,0.4042
202102270OKC,1,OKC,240.0,37.8,83.0,0.456,14.6,38.6,0.3826,13.0,18.2,0.73,6.6,35.8,42.4,22.8,6.2,3.0,13.6,19.2,103.2,0.5678,0.544,0.4646,0.2228,14.96,75.12,46.34,60.48,6.52,5.64,13.0,100.0,108.1,107.98,49.3225,49.3225,2.0892,0.4614
202102270OKC,0,OKC,240.0,37.8,83.0,0.456,14.6,38.6,0.3826,13.0,18.2,0.73,6.6,35.8,42.4,22.8,6.2,3.0,13.6,19.2,103.2,0.5678,0.544,0.4646,0.2228,14.96,75.12,46.34,60.48,6.52,5.64,13.0,100.0,108.1,107.98,49.3225,49.3225,2.0892,0.4614
202102270ORL,1,ORL,240.0,38.2,88.4,0.431,13.2,36.2,0.3616,14.6,18.6,0.7758,7.4,39.6,47.0,25.0,8.2,6.0,13.2,15.6,104.2,0.5386,0.505,0.4086,0.214,15.78,82.1,49.28,65.64,8.14,11.02,12.0,100.0,103.02,106.26,51.5175,51.5175,2.0242,0.4864
202102270ORL,0,ORL,240.0,38.2,88.4,0.431,13.2,36.2,0.3616,14.6,18.6,0.7758,7.4,39.6,47.0,25.0,8.2,6.0,13.2,15.6,104.2,0.5386,0.505,0.4086,0.214,15.78,82.1,49.28,65.64,8.14,11.02,12.0,100.0,103.02,106.26,51.5175,51.5175,2.0242,0.4864
202102270SAS,1,SAS,240.0,40.8,89.8,0.4544,10.0,29.0,0.3458,16.8,20.4,0.8154,8.4,36.4,44.8,24.4,8.6,5.0,11.6,16.6,108.4,0.5486,0.5104,0.3224,0.2286,17.98,79.22,48.24,59.72,8.5,9.56,10.54,100.0,107.56,107.34,51.345,51.345,2.1096,0.4744
202102270SAS,0,SAS,240.0,40.8,89.8,0.4544,10.0,29.0,0.3458,16.8,20.4,0.8154,8.4,36.4,44.8,24.4,8.6,5.0,11.6,16.6,108.4,0.5486,0.5104,0.3224,0.2286,17.98,79.22,48.24,59.72,8.5,9.56,10.54,100.0,107.56,107.34,51.345,51.345,2.1096,0.4744
202102270BRK,1,BRK,240.0,44.4,86.4,0.5144,17.2,40.4,0.424,15.0,20.6,0.7476,7.6,34.0,41.6,26.4,8.4,3.6,10.0,16.4,121.0,0.6356,0.6148,0.469,0.2404,19.02,81.72,51.36,59.44,8.64,6.8,9.5,100.0,124.68,111.72,49.2925,49.2925,2.4544,0.5346
202102270BRK,0,BRK,240.0,44.4,86.4,0.5144,17.2,40.4,0.424,15.0,20.6,0.7476,7.6,34.0,41.6,26.4,8.4,3.6,10.0,16.4,121.0,0.6356,0.6148,0.469,0.2404,19.02,81.72,51.36,59.44,8.64,6.8,9.5,100.0,124.68,111.72,49.2925,49.2925,2.4544,0.5346
202102280MIL,1,MIL,240.0,43.8,91.8,0.4742,13.0,33.8,0.3812,17.4,23.6,0.7308,11.4,41.2,52.6,24.4,6.8,5.2,12.2,17.2,118.0,0.575,0.5442,0.3678,0.2602,24.72,83.2,54.78,56.82,6.68,9.92,10.62,100.0,116.6,108.46,51.905,51.905,2.2648,0.4702
202102280MIL,0,MIL,240.0,43.8,91.8,0.4742,13.0,33.8,0.3812,17.4,23.6,0.7308,11.4,41.2,52.6,24.4,6.8,5.2,12.2,17.2,118.0,0.575,0.5442,0.3678,0.2602,24.72,83.2,54.78,56.82,6.68,9.92,10.62,100.0,116.6,108.46,51.905,51.905,2.2648,0.4702
202102280BOS,1,BOS,245.0,42.8,90.2,0.477,10.6,32.8,0.329,18.4,22.8,0.7896,10.2,33.8,44.0,22.2,7.2,8.2,11.6,21.6,114.6,0.5752,0.536,0.3628,0.2526,23.82,75.84,50.48,51.88,7.26,15.54,10.42,100.0,116.18,117.3,51.215,52.39364583,2.2426,0.4338
202102280BOS,0,BOS,245.0,42.8,90.2,0.477,10.6,32.8,0.329,18.4,22.8,0.7896,10.2,33.8,44.0,22.2,7.2,8.2,11.6,21.6,114.6,0.5752,0.536,0.3628,0.2526,23.82,75.84,50.48,51.88,7.26,15.54,10.42,100.0,116.18,117.3,51.215,52.39364583,2.2426,0.4338
202102280DET,1,DET,240.0,39.0,87.2,0.4476,12.0,37.6,0.321,14.2,19.6,0.7318,9.8,35.4,45.2,25.0,8.4,6.4,14.2,22.0,104.2,0.544,0.5164,0.431,0.2268,20.78,76.5,48.22,64.24,8.54,11.06,12.86,100.0,105.84,110.74,50.455,50.455,2.0668,0.4954
202102280DET,0,DET,240.0,39.0,87.2,0.4476,12.0,37.6,0.321,14.2,19.6,0.7318,9.8,35.4,45.2,25.0,8.4,6.4,14.2,22.0,104.2,0.544,0.5164,0.431,0.2268,20.78,76.5,48.22,64.24,8.54,11.06,12.86,100.0,105.84,110.74,50.455,50.455,2.0668,0.4954
202102280HOU,1,HOU,240.0,39.4,92.0,0.4288,12.4,40.8,0.3006,16.6,21.6,0.7742,9.0,30.2,39.2,22.0,8.2,5.6,12.6,20.2,107.8,0.5308,0.4958,0.4436,0.2354,17.98,76.1,43.68,55.7,8.02,10.6,10.86,100.0,105.86,118.66,52.93,52.93,2.035,0.4148
202102280HOU,0,HOU,240.0,39.4,92.0,0.4288,12.4,40.8,0.3006,16.6,21.6,0.7742,9.0,30.2,39.2,22.0,8.2,5.6,12.6,20.2,107.8,0.5308,0.4958,0.4436,0.2354,17.98,76.1,43.68,55.7,8.02,10.6,10.86,100.0,105.86,118.66,52.93,52.93,2.035,0.4148
202102280LAL,1,LAL,245.0,38.6,88.8,0.4332,10.2,35.8,0.2796,14.0,19.2,0.7286,11.0,33.8,44.8,23.4,7.0,6.4,14.6,20.0,101.4,0.5204,0.49,0.403,0.2174,22.52,78.56,48.82,61.02,7.08,12.4,12.98,100.0,102.8,109.62,50.76,52.01078125,1.9958,0.4598
202102280LAL,0,LAL,245.0,38.6,88.8,0.4332,10.2,35.8,0.2796,14.0,19.2,0.7286,11.0,33.8,44.8,23.4,7.0,6.4,14.6,20.0,101.4,0.5204,0.49,0.403,0.2174,22.52,78.56,48.82,61.02,7.08,12.4,12.98,100.0,102.8,109.62,50.76,52.01078125,1.9958,0.4598
202102280MIA,1,MIA,240.0,40.4,85.4,0.4718,13.2,34.2,0.3826,18.4,22.4,0.8156,10.0,36.2,46.2,29.0,6.8,3.2,13.4,19.4,112.4,0.59,0.5498,0.4032,0.2678,24.3,84.14,54.6,72.36,7.04,8.8,12.3,100.0,116.68,108.32,49.72,49.72,2.2628,0.5838
202102280MIA,0,MIA,240.0,40.4,85.4,0.4718,13.2,34.2,0.3826,18.4,22.4,0.8156,10.0,36.2,46.2,29.0,6.8,3.2,13.4,19.4,112.4,0.59,0.5498,0.4032,0.2678,24.3,84.14,54.6,72.36,7.04,8.8,12.3,100.0,116.68,108.32,49.72,49.72,2.2628,0.5838
202102280MIN,1,MIN,245.0,39.0,92.4,0.4202,13.4,40.0,0.3352,14.6,18.2,0.8288,9.0,35.0,44.0,26.8,7.2,6.2,15.4,23.2,106.0,0.5258,0.493,0.4338,0.1976,18.58,75.9,46.76,69.34,6.9,11.02,13.3,100.0,101.86,113.02,53.7225,54.95140625,1.9638,0.5002
202102280MIN,0,MIN,245.0,39.0,92.4,0.4202,13.4,40.0,0.3352,14.6,18.2,0.8288,9.0,35.0,44.0,26.8,7.2,6.2,15.4,23.2,106.0,0.5258,0.493,0.4338,0.1976,18.58,75.9,46.76,69.34,6.9,11.02,13.3,100.0,101.86,113.02,53.7225,54.95140625,1.9638,0.5002
202102280SAC,1,SAC,240.0,42.4,91.8,0.4632,10.8,32.0,0.3372,20.0,27.0,0.7434,10.6,30.4,41.0,25.0,7.4,3.8,12.0,21.6,115.6,0.5596,0.5226,0.3508,0.2982,22.3,77.94,47.94,59.18,7.28,7.28,10.4,100.0,114.18,123.12,53.0125,53.0125,2.1806,0.4712
202102280SAC,0,SAC,240.0,42.4,91.8,0.4632,10.8,32.0,0.3372,20.0,27.0,0.7434,10.6,30.4,41.0,25.0,7.4,3.8,12.0,21.6,115.6,0.5596,0.5226,0.3508,0.2982,22.3,77.94,47.94,59.18,7.28,7.28,10.4,100.0,114.18,123.12,53.0125,53.0125,2.1806,0.4712
202103010ORL,1,ORL,240.0,38.6,89.2,0.4312,12.8,36.2,0.3498,14.6,18.2,0.8108,6.8,37.6,44.4,25.0,7.4,5.2,11.4,16.2,104.6,0.5372,0.5026,0.4054,0.2088,14.3,81.1,47.18,65.06,7.36,10.18,10.36,100.0,104.04,114.12,51.2225,51.2225,2.046,0.4898
202103010ORL,0,ORL,240.0,38.6,89.2,0.4312,12.8,36.2,0.3498,14.6,18.2,0.8108,6.8,37.6,44.4,25.0,7.4,5.2,11.4,16.2,104.6,0.5372,0.5026,0.4054,0.2088,14.3,81.1,47.18,65.06,7.36,10.18,10.36,100.0,104.04,114.12,51.2225,51.2225,2.046,0.4898
202103010PHI,1,PHI,245.0,36.8,85.0,0.4326,11.4,30.6,0.3696,23.8,30.8,0.78,11.0,36.4,47.4,24.8,7.6,7.6,13.8,19.8,108.8,0.5526,0.5002,0.362,0.364,24.46,79.06,51.76,68.02,7.68,13.52,12.22,100.0,110.26,106.44,51.215,52.36734375,2.1278,0.4848
202103010PHI,0,PHI,245.0,36.8,85.0,0.4326,11.4,30.6,0.3696,23.8,30.8,0.78,11.0,36.4,47.4,24.8,7.6,7.6,13.8,19.8,108.8,0.5526,0.5002,0.362,0.364,24.46,79.06,51.76,68.02,7.68,13.52,12.22,100.0,110.26,106.44,51.215,52.36734375,2.1278,0.4848
202103010NOP,1,NOP,245.0,45.0,91.8,0.491,10.8,32.4,0.3398,19.4,27.0,0.7218,11.8,34.8,46.6,28.0,6.8,4.4,11.4,16.8,120.2,0.5812,0.5496,0.3526,0.2974,26.2,81.68,53.26,62.26,6.74,7.76,9.94,100.0,119.08,121.2,52.1125,53.28515625,2.309,0.5398
202103010NOP,0,NOP,245.0,45.0,91.8,0.491,10.8,32.4,0.3398,19.4,27.0,0.7218,11.8,34.8,46.6,28.0,6.8,4.4,11.4,16.8,120.2,0.5812,0.5496,0.3526,0.2974,26.2,81.68,53.26,62.26,6.74,7.76,9.94,100.0,119.08,121.2,52.1125,53.28515625,2.309,0.5398
202103010CHI,1,CHI,245.0,46.4,87.8,0.5296,11.0,29.4,0.3802,11.6,13.8,0.816,7.2,36.6,43.8,25.0,5.6,5.6,14.8,18.2,115.4,0.6162,0.5932,0.3358,0.1564,17.86,77.2,51.14,54.6,5.42,8.66,13.6,100.0,114.52,111.02,50.9775,52.17125,2.2602,0.4912
202103010CHI,0,CHI,245.0,46.4,87.8,0.5296,11.0,29.4,0.3802,11.6,13.8,0.816,7.2,36.6,43.8,25.0,5.6,5.6,14.8,18.2,115.4,0.6162,0.5932,0.3358,0.1564,17.86,77.2,51.14,54.6,5.42,8.66,13.6,100.0,114.52,111.02,50.9775,52.17125,2.2602,0.4912
202103010SAS,1,SAS,240.0,41.2,87.8,0.4686,10.2,29.2,0.3498,18.2,22.2,0.8112,8.0,35.2,43.2,24.4,7.6,4.8,11.2,18.6,110.8,0.567,0.527,0.3322,0.2542,17.92,74.84,47.0,59.12,7.66,8.82,10.3,100.0,111.88,112.02,50.7725,50.7725,2.1808,0.4796
202103010SAS,0,SAS,240.0,41.2,87.8,0.4686,10.2,29.2,0.3498,18.2,22.2,0.8112,8.0,35.2,43.2,24.4,7.6,4.8,11.2,18.6,110.8,0.567,0.527,0.3322,0.2542,17.92,74.84,47.0,59.12,7.66,8.82,10.3,100.0,111.88,112.02,50.7725,50.7725,2.1808,0.4796
202103010HOU,1,HOU,240.0,35.4,90.4,0.3896,11.6,42.4,0.2752,18.4,23.0,0.793,9.6,29.0,38.6,19.4,7.8,5.8,13.6,20.6,100.8,0.5016,0.4528,0.4706,0.2594,18.28,74.92,42.44,53.7,7.66,10.86,11.66,100.0,99.7,119.32,52.6625,52.6625,1.9214,0.3708
202103010HOU,0,HOU,240.0,35.4,90.4,0.3896,11.6,42.4,0.2752,18.4,23.0,0.793,9.6,29.0,38.6,19.4,7.8,5.8,13.6,20.6,100.8,0.5016,0.4528,0.4706,0.2594,18.28,74.92,42.44,53.7,7.66,10.86,11.66,100.0,99.7,119.32,52.6625,52.6625,1.9214,0.3708
202103010POR,1,POR,240.0,38.6,89.4,0.4334,14.8,42.6,0.346,15.2,18.4,0.8492,10.8,33.0,43.8,20.0,5.4,6.4,12.2,19.6,107.2,0.5516,0.5156,0.4742,0.205,23.34,70.42,47.6,51.8,5.52,10.56,11.14,100.0,112.24,122.88,49.77,49.77,2.1556,0.4026
202103010POR,0,POR,240.0,38.6,89.4,0.4334,14.8,42.6,0.346,15.2,18.4,0.8492,10.8,33.0,43.8,20.0,5.4,6.4,12.2,19.6,107.2,0.5516,0.5156,0.4742,0.205,23.34,70.42,47.6,51.8,5.52,10.56,11.14,100.0,112.24,122.88,49.77,49.77,2.1556,0.4026
202103020WAS,1,WAS,245.0,43.4,90.4,0.4804,10.0,27.2,0.3786,21.8,27.4,0.7902,8.6,35.4,44.0,24.8,7.8,3.6,14.0,21.4,118.6,0.5794,0.5354,0.3014,0.3018,18.98,75.84,48.1,56.66,7.42,6.26,11.96,100.0,112.14,112.28,54.4075,55.68536458,2.184,0.4582
202103020WAS,0,WAS,245.0,43.4,90.4,0.4804,10.0,27.2,0.3786,21.8,27.4,0.7902,8.6,35.4,44.0,24.8,7.8,3.6,14.0,21.4,118.6,0.5794,0.5354,0.3014,0.3018,18.98,75.84,48.1,56.66,7.42,6.26,11.96,100.0,112.14,112.28,54.4075,55.68536458,2.184,0.4582
202103020BOS,1,BOS,245.0,41.2,90.0,0.4602,9.8,31.8,0.3156,20.4,25.6,0.7912,11.0,34.0,45.0,22.0,7.0,5.8,11.6,22.4,112.6,0.5584,0.515,0.3524,0.2844,25.16,78.0,51.64,53.38,7.04,11.54,10.28,100.0,113.84,117.16,51.38,52.55864583,2.1972,0.4284
202103020BOS,0,BOS,245.0,41.2,90.0,0.4602,9.8,31.8,0.3156,20.4,25.6,0.7912,11.0,34.0,45.0,22.0,7.0,5.8,11.6,22.4,112.6,0.5584,0.515,0.3524,0.2844,25.16,78.0,51.64,53.38,7.04,11.54,10.28,100.0,113.84,117.16,51.38,52.55864583,2.1972,0.4284
202103020MIA,1,MIA,240.0,38.4,83.6,0.4592,13.0,34.8,0.3714,20.8,24.8,0.8374,10.8,35.4,46.2,27.2,6.8,4.0,13.4,20.4,110.6,0.5852,0.5374,0.4176,0.298,25.54,82.8,54.06,71.5,7.14,10.34,12.4,100.0,116.5,107.6,48.99,48.99,2.2592,0.5574
202103020MIA,0,MIA,240.0,38.4,83.6,0.4592,13.0,34.8,0.3714,20.8,24.8,0.8374,10.8,35.4,46.2,27.2,6.8,4.0,13.4,20.4,110.6,0.5852,0.5374,0.4176,0.298,25.54,82.8,54.06,71.5,7.14,10.34,12.4,100.0,116.5,107.6,48.99,48.99,2.2592,0.5574
202103020SAS,1,SAS,245.0,43.6,90.0,0.485,11.6,31.4,0.369,16.4,21.0,0.7636,8.2,35.6,43.8,26.4,7.6,4.4,10.2,18.6,115.2,0.5804,0.5494,0.3486,0.2364,18.4,74.1,47.22,60.26,7.66,7.88,9.34,100.0,116.06,113.74,50.9875,52.07213542,2.2578,0.5164
202103020SAS,0,SAS,245.0,43.6,90.0,0.485,11.6,31.4,0.369,16.4,21.0,0.7636,8.2,35.6,43.8,26.4,7.6,4.4,10.2,18.6,115.2,0.5804,0.5494,0.3486,0.2364,18.4,74.1,47.22,60.26,7.66,7.88,9.34,100.0,116.06,113.74,50.9875,52.07213542,2.2578,0.5164
202103020MIL,1,MIL,240.0,44.4,91.2,0.484,13.4,34.6,0.3856,17.6,23.4,0.7462,10.0,41.8,51.8,24.0,7.0,5.8,11.4,14.8,119.8,0.588,0.5568,0.38,0.2598,22.36,79.32,53.0,54.74,6.9,10.86,10.04,100.0,118.58,106.42,51.8575,51.8575,2.3032,0.4626
202103020MIL,0,MIL,240.0,44.4,91.2,0.484,13.4,34.6,0.3856,17.6,23.4,0.7462,10.0,41.8,51.8,24.0,7.0,5.8,11.4,14.8,119.8,0.588,0.5568,0.38,0.2598,22.36,79.32,53.0,54.74,6.9,10.86,10.04,100.0,118.58,106.42,51.8575,51.8575,2.3032,0.4626
202103020LAL,1,LAL,245.0,38.6,89.2,0.431,10.8,36.0,0.2972,17.2,24.0,0.7226,11.8,37.2,49.0,23.6,8.4,6.8,15.2,21.0,105.2,0.5254,0.491,0.4038,0.273,23.72,81.66,51.46,61.52,8.16,12.6,13.08,100.0,103.28,102.86,52.0,53.25078125,2.0192,0.4534
202103020LAL,0,LAL,245.0,38.6,89.2,0.431,10.8,36.0,0.2972,17.2,24.0,0.7226,11.8,37.2,49.0,23.6,8.4,6.8,15.2,21.0,105.2,0.5254,0.491,0.4038,0.273,23.72,81.66,51.46,61.52,8.16,12.6,13.08,100.0,103.28,102.86,52.0,53.25078125,2.0192,0.4534
202103030TOR,1,TOR,240.0,37.0,84.4,0.4404,14.6,39.2,0.3708,17.0,19.4,0.868,8.4,33.2,41.6,25.8,7.2,6.6,13.0,21.0,105.6,0.5716,0.5286,0.469,0.2308,18.64,77.86,48.34,69.14,7.54,15.04,12.36,100.0,110.96,109.38,49.1075,49.1075,2.1488,0.5248
202103030TOR,0,TOR,240.0,37.0,84.4,0.4404,14.6,39.2,0.3708,17.0,19.4,0.868,8.4,33.2,41.6,25.8,7.2,6.6,13.0,21.0,105.6,0.5716,0.5286,0.469,0.2308,18.64,77.86,48.34,69.14,7.54,15.04,12.36,100.0,110.96,109.38,49.1075,49.1075,2.1488,0.5248
202103030PHI,1,PHI,245.0,38.6,85.2,0.452,13.0,33.4,0.3888,22.2,28.2,0.809,9.0,35.6,44.6,25.6,8.6,7.4,14.6,20.0,112.4,0.5772,0.5286,0.3934,0.3338,21.1,80.36,51.28,67.6,8.5,13.24,12.94,100.0,111.42,106.08,52.0975,53.24984375,2.1576,0.492
202103030PHI,0,PHI,245.0,38.6,85.2,0.452,13.0,33.4,0.3888,22.2,28.2,0.809,9.0,35.6,44.6,25.6,8.6,7.4,14.6,20.0,112.4,0.5772,0.5286,0.3934,0.3338,21.1,80.36,51.28,67.6,8.5,13.24,12.94,100.0,111.42,106.08,52.0975,53.24984375,2.1576,0.492
202103030CLE,1,CLE,245.0,40.0,83.4,0.4824,11.4,30.6,0.375,16.2,21.4,0.7514,10.2,36.4,46.6,24.2,7.8,6.6,16.2,20.0,107.6,0.5834,0.552,0.3716,0.2572,25.22,82.22,55.42,60.58,7.96,12.26,14.96,100.0,111.42,108.26,49.7825,50.96765625,2.1688,0.4886
202103030CLE,0,CLE,245.0,40.0,83.4,0.4824,11.4,30.6,0.375,16.2,21.4,0.7514,10.2,36.4,46.6,24.2,7.8,6.6,16.2,20.0,107.6,0.5834,0.552,0.3716,0.2572,25.22,82.22,55.42,60.58,7.96,12.26,14.96,100.0,111.42,108.26,49.7825,50.96765625,2.1688,0.4886
